session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
3,15,e82qqpel,23,postexp,Pref1,1554838372,45,3,False
3,15,e82qqpel,24,postexp,Pref2,1554838395,23,3,False
3,15,e82qqpel,25,postexp,Demographics,1554838472,77,3,False
3,16,4sv2tc9b,1,tt_norms,Instructions,1554831954,214,11,False
3,16,4sv2tc9b,2,tt_norms,Task,1554832118,164,11,False
3,16,4sv2tc9b,6,tt_norms,Task,1554832173,55,12,False
3,16,4sv2tc9b,10,tt_norms,Task,1554832196,23,13,False
3,16,4sv2tc9b,14,tt_norms,Task,1554832218,22,14,False
3,16,4sv2tc9b,18,tt_norms,Task,1554832229,11,15,False
3,16,4sv2tc9b,19,tt_norms,BeliefInstructions,1554832277,48,15,False
3,16,4sv2tc9b,20,tt_norms,Beliefs,1554832331,54,15,False
3,16,4sv2tc9b,21,wordscra,Task,1554832475,144,3,False
3,16,4sv2tc9b,22,postexp,Risk,1554832486,11,3,False
3,16,4sv2tc9b,23,postexp,Pref1,1554832564,78,3,False
3,16,4sv2tc9b,24,postexp,Pref2,1554832601,37,3,False
3,16,4sv2tc9b,25,postexp,Demographics,1554832639,38,3,False
3,17,ciwkm5p5,1,tt_norms,Instructions,1554832466,281,11,False
3,17,ciwkm5p5,2,tt_norms,Task,1554832572,106,11,False
3,17,ciwkm5p5,6,tt_norms,Task,1554832598,26,12,False
3,17,ciwkm5p5,10,tt_norms,Task,1554832617,19,13,False
3,17,ciwkm5p5,14,tt_norms,Task,1554832623,6,14,False
3,17,ciwkm5p5,18,tt_norms,Task,1554832630,7,15,False
3,17,ciwkm5p5,19,tt_norms,BeliefInstructions,1554832650,20,15,False
3,17,ciwkm5p5,20,tt_norms,Beliefs,1554832698,48,15,False
3,17,ciwkm5p5,21,wordscra,Task,1554832731,33,3,False
3,17,ciwkm5p5,22,postexp,Risk,1554832740,9,3,False
3,17,ciwkm5p5,23,postexp,Pref1,1554832786,46,3,False
3,17,ciwkm5p5,24,postexp,Pref2,1554832805,19,3,False
3,17,ciwkm5p5,25,postexp,Demographics,1554832832,27,3,False
3,18,yelu3zbd,1,tt_norms,Instructions,1554833268,24,11,False
3,18,yelu3zbd,2,tt_norms,Task,1554833380,112,11,False
3,18,yelu3zbd,6,tt_norms,Task,1554833403,23,12,False
3,18,yelu3zbd,10,tt_norms,Task,1554833410,7,13,False
3,18,yelu3zbd,14,tt_norms,Task,1554833419,9,14,False
3,18,yelu3zbd,18,tt_norms,Task,1554833427,8,15,False
3,18,yelu3zbd,19,tt_norms,BeliefInstructions,1554833431,4,15,False
3,18,yelu3zbd,20,tt_norms,Beliefs,1554833483,52,15,False
3,18,yelu3zbd,21,wordscra,Task,1554833740,257,3,False
3,18,yelu3zbd,22,postexp,Risk,1554833767,27,3,False
3,18,yelu3zbd,23,postexp,Pref1,1554834027,260,3,False
3,18,yelu3zbd,24,postexp,Pref2,1554834034,7,3,False
3,18,yelu3zbd,25,postexp,Demographics,1554834099,65,3,False
3,19,uqdq38av,1,tt_norms,Instructions,1554834530,63,11,False
3,19,uqdq38av,2,tt_norms,Task,1554834573,43,11,False
3,19,uqdq38av,6,tt_norms,Task,1554834587,14,12,False
3,19,uqdq38av,10,tt_norms,Task,1554834603,16,13,False
3,19,uqdq38av,14,tt_norms,Task,1554834623,20,14,False
3,19,uqdq38av,18,tt_norms,Task,1554834634,11,15,False
3,19,uqdq38av,19,tt_norms,BeliefInstructions,1554834639,5,15,False
3,19,uqdq38av,20,tt_norms,Beliefs,1554834678,39,15,False
3,19,uqdq38av,21,wordscra,Task,1554834751,73,3,False
3,19,uqdq38av,22,postexp,Risk,1554834758,7,3,False
3,19,uqdq38av,23,postexp,Pref1,1554834785,27,3,False
3,19,uqdq38av,24,postexp,Pref2,1554834809,24,3,False
3,19,uqdq38av,25,postexp,Demographics,1554834834,25,3,False
3,20,ueet2k19,1,tt_norms,Instructions,1554834904,115,11,False
3,20,ueet2k19,2,tt_norms,Task,1554835302,398,11,False
3,20,ueet2k19,6,tt_norms,Task,1554835347,45,12,False
3,20,ueet2k19,10,tt_norms,Task,1554835366,19,13,False
3,20,ueet2k19,14,tt_norms,Task,1554835384,18,14,False
3,20,ueet2k19,18,tt_norms,Task,1554835417,33,15,False
3,20,ueet2k19,19,tt_norms,BeliefInstructions,1554835434,17,15,False
3,20,ueet2k19,20,tt_norms,Beliefs,1554835543,109,15,False
3,20,ueet2k19,21,wordscra,Task,1554835653,110,3,False
3,20,ueet2k19,22,postexp,Risk,1554835675,22,3,False
3,20,ueet2k19,23,postexp,Pref1,1554835728,53,3,False
3,20,ueet2k19,24,postexp,Pref2,1554835748,20,3,False
3,20,ueet2k19,25,postexp,Demographics,1554835828,80,3,False
3,21,hw7o7f1q,1,tt_norms,Instructions,1554834901,59,11,False
3,21,hw7o7f1q,2,tt_norms,Task,1554834919,18,11,False
3,21,hw7o7f1q,6,tt_norms,Task,1554834932,13,12,False
3,21,hw7o7f1q,10,tt_norms,Task,1554834942,10,13,False
3,21,hw7o7f1q,14,tt_norms,Task,1554834948,6,14,False
3,21,hw7o7f1q,18,tt_norms,Task,1554834952,4,15,False
3,21,hw7o7f1q,19,tt_norms,BeliefInstructions,1554834958,6,15,False
3,21,hw7o7f1q,20,tt_norms,Beliefs,1554834988,30,15,False
3,21,hw7o7f1q,21,wordscra,Task,1554835062,74,3,False
3,21,hw7o7f1q,22,postexp,Risk,1554835072,10,3,False
3,21,hw7o7f1q,23,postexp,Pref1,1554835105,33,3,False
3,21,hw7o7f1q,24,postexp,Pref2,1554835134,29,3,False
3,21,hw7o7f1q,25,postexp,Demographics,1554835213,79,3,False
3,22,iv78c1g7,1,tt_norms,Instructions,1554835476,91,11,False
3,22,iv78c1g7,2,tt_norms,Task,1554835613,137,11,False
3,22,iv78c1g7,6,tt_norms,Task,1554835676,63,12,False
3,22,iv78c1g7,10,tt_norms,Task,1554835700,24,13,False
3,22,iv78c1g7,14,tt_norms,Task,1554835714,14,14,False
3,22,iv78c1g7,18,tt_norms,Task,1554835731,17,15,False
3,22,iv78c1g7,19,tt_norms,BeliefInstructions,1554835744,13,15,False
3,22,iv78c1g7,20,tt_norms,Beliefs,1554835812,68,15,False
3,22,iv78c1g7,21,wordscra,Task,1554835859,47,3,False
3,22,iv78c1g7,22,postexp,Risk,1554835872,13,3,False
3,22,iv78c1g7,23,postexp,Pref1,1554835913,41,3,False
3,22,iv78c1g7,24,postexp,Pref2,1554835943,30,3,False
3,22,iv78c1g7,25,postexp,Demographics,1554835991,48,3,False
3,23,w266luxx,1,tt_norms,Instructions,1554835860,166,11,False
3,23,w266luxx,2,tt_norms,Task,1554835965,105,11,False
3,23,w266luxx,6,tt_norms,Task,1554835994,29,12,False
3,23,w266luxx,10,tt_norms,Task,1554836025,31,13,False
3,23,w266luxx,14,tt_norms,Task,1554836032,7,14,False
3,23,w266luxx,18,tt_norms,Task,1554836039,7,15,False
3,23,w266luxx,19,tt_norms,BeliefInstructions,1554836069,30,15,False
3,23,w266luxx,20,tt_norms,Beliefs,1554836136,67,15,False
3,23,w266luxx,21,wordscra,Task,1554836239,103,3,False
3,23,w266luxx,22,postexp,Risk,1554836253,14,3,False
3,23,w266luxx,23,postexp,Pref1,1554836294,41,3,False
3,23,w266luxx,24,postexp,Pref2,1554836322,28,3,False
3,23,w266luxx,25,postexp,Demographics,1554836389,67,3,False
3,24,xaun2iam,1,tt_norms,Instructions,1554836748,133,11,False
3,24,xaun2iam,2,tt_norms,Task,1554836845,97,11,False
3,24,xaun2iam,6,tt_norms,Task,1554836897,52,12,False
3,24,xaun2iam,10,tt_norms,Task,1554836908,11,13,False
3,24,xaun2iam,14,tt_norms,Task,1554836915,7,14,False
3,24,xaun2iam,18,tt_norms,Task,1554836920,5,15,False
3,24,xaun2iam,19,tt_norms,BeliefInstructions,1554836947,27,15,False
3,24,xaun2iam,20,tt_norms,Beliefs,1554837029,82,15,False
3,24,xaun2iam,21,wordscra,Task,1554837108,79,3,False
3,24,xaun2iam,22,postexp,Risk,1554837117,9,3,False
3,24,xaun2iam,23,postexp,Pref1,1554837159,42,3,False
3,24,xaun2iam,24,postexp,Pref2,1554837177,18,3,False
3,24,xaun2iam,25,postexp,Demographics,1554837207,30,3,False
3,25,ufm31dx8,1,tt_norms,Instructions,1554837561,106,11,False
3,25,ufm31dx8,2,tt_norms,Task,1554837654,93,11,False
3,25,ufm31dx8,6,tt_norms,Task,1554837693,39,12,False
3,25,ufm31dx8,10,tt_norms,Task,1554837791,98,13,False
3,25,ufm31dx8,14,tt_norms,Task,1554837811,20,14,False
3,25,ufm31dx8,18,tt_norms,Task,1554837826,15,15,False
3,25,ufm31dx8,19,tt_norms,BeliefInstructions,1554837873,47,15,False
3,25,ufm31dx8,20,tt_norms,Beliefs,1554837936,63,15,False
3,25,ufm31dx8,21,wordscra,Task,1554838001,65,3,False
3,25,ufm31dx8,22,postexp,Risk,1554838015,14,3,False
3,25,ufm31dx8,23,postexp,Pref1,1554838092,77,3,False
3,25,ufm31dx8,24,postexp,Pref2,1554838129,37,3,False
3,25,ufm31dx8,25,postexp,Demographics,1554838179,50,3,False
3,26,vv0yvtsh,1,tt_norms,Instructions,1554838064,105,11,False
3,26,vv0yvtsh,2,tt_norms,Task,1554838158,94,11,False
3,26,vv0yvtsh,6,tt_norms,Task,1554838206,48,12,False
3,26,vv0yvtsh,10,tt_norms,Task,1554838217,11,13,False
3,26,vv0yvtsh,14,tt_norms,Task,1554838222,5,14,False
3,26,vv0yvtsh,18,tt_norms,Task,1554838234,12,15,False
