id_combined,date,experiment,us,treatment,trust_promise,trust,promise,default_yes,default_no,promise_yes,reported_diceroll,correct_guess,age,female,education,universitydegree,sector,employed,highincome,politicalright,believeingod,believeinfreewill,generaltrust,age_35,am_politics,am_god,am_freewill,am_trust,reciprocity_norms,moral_obligation,consistency,negative_emotion,positive_emotion,activepromise_treatment,default_treatment
550,07/09/2019 11:17,1,0,Control,0,0,0,,,,5,0,68,1,4,1,3,0,0,7,1,10,8,1,1,0,1,0,,,,,,0,
553,07/09/2019 11:20,1,0,Trust_promise,1,0,0,,,1,5,0,30,0,2,0,1,1,0,4,6,7,8,0,0,1,0,0,,,,,,1,
556,07/09/2019 11:20,1,0,Control,0,0,0,,,,6,1,74,0,2,0,3,0,0,4,1,10,8,1,0,0,1,0,,,,,,0,
559,07/09/2019 11:20,1,0,Trust_promise,1,0,0,,,1,3,1,35,0,4,1,2,1,1,4,8,8,8,1,0,1,0,0,,,,,,1,
562,07/09/2019 11:24,1,0,Control,0,0,0,,,,2,0,70,0,3,1,3,0,0,9,1,8,9,1,1,0,0,1,,,,,,0,
565,07/09/2019 11:25,1,0,Control,0,0,0,,,,1,0,62,0,3,1,2,1,1,8,6,8,9,1,1,1,0,1,,,,,,0,
568,07/09/2019 11:25,1,0,Trust_promise,1,0,0,,,1,6,1,54,1,2,0,1,1,1,7,7,6,9,1,1,1,0,1,,,,,,1,
571,07/09/2019 11:29,1,0,Control,0,0,0,,,,4,1,59,0,3,1,2,1,1,10,10,7,5,1,1,1,0,0,,,,,,0,
574,07/09/2019 11:27,1,0,Trust_promise,1,0,0,,,1,3,0,20,1,2,0,1,1,0,3,8,9,7,0,0,1,0,0,,,,,,1,
577,07/09/2019 11:29,1,0,Control,0,0,0,,,,2,1,22,1,2,0,3,0,0,7,4,4,4,0,1,0,0,0,,,,,,0,
580,07/09/2019 11:31,1,0,Trust_promise,1,0,0,,,1,6,0,35,0,1,0,1,1,0,6,2,9,7,1,0,0,0,0,,,,,,1,
583,07/09/2019 11:35,1,0,Control,0,0,0,,,,4,1,70,0,4,1,1,1,,4,5,9,9,1,0,1,0,1,,,,,,0,
586,07/09/2019 11:38,1,0,Trust_promise,1,0,0,,,1,5,1,57,1,2,0,2,1,0,5,4,9,10,1,0,0,0,1,,,,,,1,
589,07/09/2019 11:42,1,0,Control,0,0,0,,,,2,1,29,1,2,0,1,1,0,9,3,8,5,0,1,0,0,0,,,,,,0,
592,07/09/2019 11:42,1,0,Trust_promise,1,0,0,,,1,5,1,43,0,3,1,2,1,1,7,3,8,9,1,1,0,0,1,,,,,,1,
595,07/09/2019 11:43,1,0,Control,0,0,0,,,,2,0,40,1,4,1,1,1,,9,5,7,4,1,1,1,0,0,,,,,,0,
598,07/09/2019 11:44,1,0,Trust_promise,1,0,0,,,1,2,1,71,0,3,1,3,0,,7,6,4,5,1,1,1,0,0,,,,,,1,
601,07/09/2019 11:45,1,0,Trust_promise,1,0,0,,,1,4,0,63,0,2,0,1,1,0,6,1,6,4,1,0,0,0,0,,,,,,1,
604,07/09/2019 11:45,1,0,Control,0,0,0,,,,3,0,27,0,2,0,3,0,,4,3,9,9,0,0,0,0,1,,,,,,0,
607,07/09/2019 11:48,1,0,Control,0,0,0,,,,6,0,73,0,2,0,3,0,,9,1,11,9,1,1,0,1,1,,,,,,0,
610,07/09/2019 11:46,1,0,Trust_promise,1,0,0,,,1,1,0,45,0,2,0,1,1,1,7,2,10,8,1,1,0,1,0,,,,,,1,
613,07/09/2019 11:51,1,0,Trust_promise,1,0,0,,,1,2,0,26,0,1,0,3,0,0,10,1,11,9,0,1,0,1,1,,,,,,1,
616,07/09/2019 11:52,1,0,Control,0,0,0,,,,2,0,69,0,3,1,3,0,0,3,1,9,8,1,0,0,0,0,,,,,,0,
619,07/09/2019 12:00,1,0,Control,0,0,0,,,,3,0,25,1,4,1,2,1,0,6,4,5,5,0,0,0,0,0,,,,,,0,
622,07/09/2019 11:58,1,0,Control,0,0,0,,,,2,1,27,1,4,1,2,1,1,3,2,9,7,0,0,0,0,0,,,,,,0,
625,07/09/2019 11:59,1,0,Trust_promise,1,0,0,,,1,3,0,43,0,3,1,1,1,1,7,1,8,9,1,1,0,0,1,,,,,,1,
628,07/09/2019 12:01,1,0,Control,0,0,0,,,,3,0,30,1,3,1,1,1,0,3,1,11,1,0,0,0,1,0,,,,,,0,
631,07/09/2019 12:08,1,0,Trust_promise,1,0,0,,,1,3,0,79,0,4,1,3,0,1,8,1,6,4,1,1,0,0,0,,,,,,1,
634,07/09/2019 12:07,1,0,Control,0,0,0,,,,1,0,28,1,2,0,1,1,0,3,6,9,9,0,0,1,0,1,,,,,,0,
637,07/09/2019 12:07,1,0,Control,0,0,0,,,,1,0,24,0,2,0,2,1,0,6,4,11,4,0,0,0,1,0,,,,,,0,
640,07/09/2019 12:08,1,0,Trust_promise,1,0,0,,,1,3,1,27,1,3,1,1,1,0,6,1,8,8,0,0,0,0,0,,,,,,1,
643,07/09/2019 12:10,1,0,Trust_promise,1,0,0,,,1,2,1,53,0,2,0,3,0,0,1,1,8,6,1,0,0,0,0,,,,,,1,
646,07/09/2019 12:11,1,0,Control,0,0,0,,,,4,0,25,1,3,1,1,1,0,7,5,9,3,0,1,1,0,0,,,,,,0,
649,07/09/2019 12:10,1,0,Control,0,0,0,,,,5,1,29,1,2,0,1,1,,6,6,4,4,0,0,1,0,0,,,,,,0,
652,07/09/2019 12:14,1,0,Trust_promise,1,0,0,,,1,4,1,66,0,2,0,3,0,0,5,11,11,9,1,0,1,1,1,,,,,,1,
655,07/09/2019 12:16,1,0,Trust_promise,1,0,0,,,1,2,1,29,0,2,0,1,1,0,6,1,11,3,0,0,0,1,0,,,,,,1,
658,07/09/2019 12:21,1,0,Trust_promise,1,0,0,,,1,1,0,59,1,4,1,2,1,1,3,1,8,9,1,0,0,0,1,,,,,,1,
661,07/09/2019 12:24,1,0,Control,0,0,0,,,,1,0,30,1,3,1,1,1,1,6,2,11,8,0,0,0,1,0,,,,,,0,
664,07/09/2019 12:34,1,0,Trust_promise,1,0,0,,,1,4,1,47,1,4,1,1,1,,6,6,8,8,1,0,1,0,0,,,,,,1,
667,07/09/2019 12:26,1,0,Trust_promise,1,0,0,,,1,3,0,24,1,3,1,2,1,,6,6,11,6,0,0,1,1,0,,,,,,1,
670,07/09/2019 12:35,1,0,Control,0,0,0,,,,6,1,26,0,2,0,2,1,0,4,11,11,9,0,0,1,1,1,,,,,,0,
673,07/09/2019 12:35,1,0,Control,0,0,0,,,,4,0,75,1,2,0,3,0,0,9,6,11,7,1,1,1,1,0,,,,,,0,
676,07/09/2019 12:37,1,0,Trust_promise,1,0,0,,,1,2,0,18,0,2,0,1,1,0,6,3,8,8,0,0,0,0,0,,,,,,1,
679,07/09/2019 12:37,1,0,Control,0,0,0,,,,1,0,57,0,3,1,1,1,0,8,6,8,6,1,1,1,0,0,,,,,,0,
682,07/09/2019 12:36,1,0,Trust_promise,1,0,0,,,1,5,0,36,1,4,1,1,1,0,6,11,11,9,1,0,1,1,1,,,,,,1,
685,07/09/2019 12:38,1,0,Control,0,0,0,,,,1,0,27,0,3,1,2,1,1,9,4,9,6,0,1,0,0,0,,,,,,0,
688,07/09/2019 12:39,1,0,Trust_promise,1,0,0,,,1,5,0,31,1,3,1,2,1,1,3,2,9,8,0,0,0,0,0,,,,,,1,
691,07/09/2019 12:44,1,0,Control,0,0,0,,,,5,0,43,0,3,1,1,1,1,6,2,9,7,1,0,0,0,0,,,,,,0,
694,07/09/2019 12:55,1,0,Trust_promise,1,0,0,,,1,5,0,34,1,4,1,2,1,1,7,1,11,5,0,1,0,1,0,,,,,,1,
697,07/09/2019 13:03,1,0,Trust_promise,1,0,0,,,1,4,1,48,1,3,1,2,1,0,5,3,11,9,1,0,0,1,1,,,,,,1,
700,07/09/2019 13:00,1,0,Control,0,0,0,,,,2,0,26,1,2,0,3,0,0,6,2,10,6,0,0,0,1,0,,,,,,0,
703,07/09/2019 13:03,1,0,Trust_promise,1,0,0,,,1,1,0,31,0,4,1,2,1,1,2,1,5,5,0,0,0,0,0,,,,,,1,
706,07/09/2019 13:02,1,0,Control,0,0,0,,,,1,1,29,0,2,0,1,1,0,5,1,11,4,0,0,0,1,0,,,,,,0,
709,07/09/2019 13:06,1,0,Control,0,0,0,,,,3,0,58,0,2,0,3,0,0,4,8,10,8,1,0,1,1,0,,,,,,0,
712,07/09/2019 13:09,1,0,Trust_promise,1,0,0,,,1,6,0,63,1,4,1,1,1,1,6,7,6,5,1,0,1,0,0,,,,,,1,
715,07/09/2019 13:12,1,0,Control,0,0,0,,,,6,0,22,1,3,1,2,1,0,8,1,7,1,0,1,0,0,0,,,,,,0,
718,07/09/2019 13:11,1,0,Trust_promise,1,0,0,,,1,2,0,33,0,3,1,2,1,1,3,1,11,7,0,0,0,1,0,,,,,,1,
721,07/09/2019 13:15,1,0,Trust_promise,1,0,0,,,1,2,0,72,0,4,1,1,1,1,8,9,6,9,1,1,1,0,1,,,,,,1,
724,07/09/2019 13:20,1,0,Control,0,0,0,,,,4,0,26,1,3,1,2,1,1,6,1,11,9,0,0,0,1,1,,,,,,0,
727,07/09/2019 13:24,1,0,Trust_promise,1,0,0,,,1,1,0,48,1,2,0,3,0,0,6,1,11,7,1,0,0,1,0,,,,,,1,
730,07/09/2019 13:27,1,0,Trust_promise,1,0,0,,,1,3,0,63,0,2,0,3,0,1,5,5,7,8,1,0,1,0,0,,,,,,1,
733,07/09/2019 13:28,1,0,Control,0,0,0,,,,4,1,24,0,3,1,1,1,0,6,1,11,6,0,0,0,1,0,,,,,,0,
736,07/09/2019 13:33,1,0,Control,0,0,0,,,,4,1,23,0,3,1,1,1,0,1,1,11,8,0,0,0,1,0,,,,,,0,
739,07/09/2019 13:35,1,0,Control,0,0,0,,,,1,0,30,1,3,1,1,1,0,2,1,11,8,0,0,0,1,0,,,,,,0,
742,07/09/2019 13:39,1,0,Trust_promise,1,0,0,,,1,3,0,41,1,3,1,1,1,,10,1,11,3,1,1,0,1,0,,,,,,1,
745,07/09/2019 13:46,1,0,Trust_promise,1,0,0,,,1,2,1,38,0,2,0,1,1,0,5,4,11,8,1,0,0,1,0,,,,,,1,
748,07/09/2019 13:49,1,0,Control,0,0,0,,,,2,1,72,0,4,1,3,0,1,10,6,9,8,1,1,1,0,0,,,,,,0,
751,07/09/2019 13:51,1,0,Trust_promise,1,0,0,,,1,5,1,23,1,2,0,2,1,,6,1,9,8,0,0,0,0,0,,,,,,1,
754,07/09/2019 13:57,1,0,Control,0,0,0,,,,5,1,52,0,2,0,1,1,,8,3,5,7,1,1,0,0,0,,,,,,0,
757,07/09/2019 13:58,1,0,Trust_promise,1,0,0,,,1,3,0,38,1,4,1,2,1,,5,1,7,7,1,0,0,0,0,,,,,,1,
760,07/09/2019 14:02,1,0,Control,0,0,0,,,,1,1,22,0,2,0,1,1,0,9,3,11,7,0,1,0,1,0,,,,,,0,
763,07/09/2019 14:04,1,0,Trust_promise,1,0,0,,,1,3,1,52,0,3,1,1,1,,8,1,8,8,1,1,0,0,0,,,,,,1,
766,07/09/2019 14:10,1,0,Control,0,0,0,,,,3,1,25,1,3,1,1,1,0,6,2,10,4,0,0,0,1,0,,,,,,0,
769,07/09/2019 14:20,1,0,Control,0,0,0,,,,4,1,19,1,2,0,2,1,,4,6,6,7,0,0,1,0,0,,,,,,0,
772,07/09/2019 14:20,1,0,Trust_promise,1,0,0,,,1,3,0,48,0,2,0,1,1,1,5,4,9,9,1,0,0,0,1,,,,,,1,
775,07/09/2019 14:26,1,0,Control,0,0,0,,,,2,1,49,1,3,1,3,0,0,7,10,10,10,1,1,1,1,1,,,,,,0,
778,07/09/2019 14:29,1,0,Trust_promise,1,0,0,,,1,1,1,44,0,2,0,1,1,1,7,4,6,5,1,1,0,0,0,,,,,,1,
781,07/09/2019 14:35,1,0,Control,0,0,0,,,,1,1,64,0,3,1,2,1,0,1,1,9,8,1,0,0,0,0,,,,,,0,
784,07/09/2019 14:37,1,0,Trust_promise,1,0,0,,,1,1,0,71,0,3,1,3,0,1,3,1,10,9,1,0,0,1,1,,,,,,1,
787,07/10/2019 01:54,1,0,Control,0,0,0,,,,5,1,38,0,2,0,1,1,0,7,1,9,8,1,1,0,0,0,,,,,,0,
790,07/09/2019 14:43,1,0,Trust_promise,1,0,0,,,1,5,1,60,1,3,1,2,1,1,9,10,11,9,1,1,1,1,1,,,,,,1,
793,07/09/2019 14:55,1,0,Control,0,0,0,,,,1,1,51,1,2,0,2,1,0,6,5,6,7,1,0,1,0,0,,,,,,0,
796,07/10/2019 05:30,1,0,Trust_promise,1,0,0,,,1,6,0,49,0,2,0,1,1,1,9,6,11,10,1,1,1,1,1,,,,,,1,
799,07/09/2019 14:57,1,0,Trust_promise,1,0,0,,,1,5,0,53,1,2,0,3,0,0,6,9,9,6,1,0,1,0,0,,,,,,1,
802,07/09/2019 15:09,1,0,Control,0,0,0,,,,4,1,43,1,4,1,1,1,1,9,6,11,9,1,1,1,1,1,,,,,,0,
805,07/09/2019 15:13,1,0,Control,0,0,0,,,,6,1,28,1,2,0,3,0,0,5,1,10,3,0,0,0,1,0,,,,,,0,
808,07/09/2019 15:14,1,0,Trust_promise,1,0,0,,,1,2,0,36,0,2,0,2,1,1,5,3,11,5,1,0,0,1,0,,,,,,1,
811,07/09/2019 15:16,1,0,Control,0,0,0,,,,6,1,74,1,2,0,3,0,0,6,6,9,8,1,0,1,0,0,,,,,,0,
814,07/09/2019 15:21,1,0,Trust_promise,1,0,0,,,1,5,0,34,1,3,1,2,1,0,5,9,11,8,0,0,1,1,0,,,,,,1,
817,07/09/2019 15:22,1,0,Trust_promise,1,0,0,,,1,2,1,22,1,2,0,2,1,0,5,6,9,6,0,0,1,0,0,,,,,,1,
820,07/09/2019 15:26,1,0,Control,0,0,0,,,,1,0,30,1,3,1,1,1,0,11,11,11,9,0,1,1,1,1,,,,,,0,
823,07/09/2019 15:23,1,0,Control,0,0,0,,,,5,1,55,0,4,1,1,1,1,10,1,11,10,1,1,0,1,1,,,,,,0,
826,07/09/2019 15:30,1,0,Trust_promise,1,0,0,,,1,3,0,28,0,4,1,1,1,1,3,1,11,11,0,0,0,1,1,,,,,,1,
829,07/09/2019 15:32,1,0,Control,0,0,0,,,,4,1,21,1,2,0,3,0,0,7,1,11,3,0,1,0,1,0,,,,,,0,
832,07/09/2019 15:36,1,0,Trust_promise,1,0,0,,,1,2,0,64,1,4,1,2,1,,6,11,9,8,1,0,1,0,0,,,,,,1,
835,07/09/2019 15:37,1,0,Trust_promise,1,0,0,,,1,3,0,34,0,3,1,1,1,0,7,1,11,8,0,1,0,1,0,,,,,,1,
838,07/09/2019 15:38,1,0,Control,0,0,0,,,,5,1,19,0,2,0,3,0,0,6,9,6,8,0,0,1,0,0,,,,,,0,
841,07/09/2019 15:40,1,0,Control,0,0,0,,,,6,1,18,0,2,0,1,1,,5,6,8,6,0,0,1,0,0,,,,,,0,
844,07/09/2019 15:46,1,0,Trust_promise,1,0,0,,,1,5,1,34,1,4,1,3,0,0,3,1,11,8,0,0,0,1,0,,,,,,1,
847,07/09/2019 15:48,1,0,Control,0,0,0,,,,2,0,76,0,3,1,3,0,0,3,4,6,9,1,0,0,0,1,,,,,,0,
850,07/09/2019 15:49,1,0,Trust_promise,1,0,0,,,1,3,0,45,1,4,1,2,1,1,2,1,11,9,1,0,0,1,1,,,,,,1,
853,07/09/2019 15:56,1,0,Control,0,0,0,,,,6,0,21,0,2,0,1,1,1,5,8,10,8,0,0,1,1,0,,,,,,0,
856,07/09/2019 16:05,1,0,Trust_promise,1,0,0,,,1,6,0,28,0,2,0,2,1,0,7,5,11,7,0,1,1,1,0,,,,,,1,
859,07/09/2019 16:26,1,0,Trust_promise,1,0,0,,,1,1,1,28,0,4,1,3,0,0,1,1,11,8,0,0,0,1,0,,,,,,1,
862,07/09/2019 16:27,1,0,Control,0,0,0,,,,4,0,70,0,3,1,3,0,,10,4,11,6,1,1,0,1,0,,,,,,0,
865,07/09/2019 16:30,1,0,Control,0,0,0,,,,6,0,51,0,3,1,1,1,1,8,1,11,7,1,1,0,1,0,,,,,,0,
868,07/09/2019 16:40,1,0,Trust_promise,1,0,0,,,1,2,0,63,0,1,0,3,0,0,9,9,10,8,1,1,1,1,0,,,,,,1,
871,07/09/2019 16:39,1,0,Control,0,0,0,,,,3,1,73,0,3,1,1,1,0,6,9,11,9,1,0,1,1,1,,,,,,0,
874,07/09/2019 16:41,1,0,Trust_promise,1,0,0,,,1,4,0,44,1,3,1,1,1,,8,11,11,8,1,1,1,1,0,,,,,,1,
877,07/09/2019 16:51,1,0,Trust_promise,1,0,0,,,1,4,1,21,1,3,1,2,1,0,5,1,8,6,0,0,0,0,0,,,,,,1,
880,07/09/2019 17:06,1,0,Control,0,0,0,,,,6,0,27,0,4,1,1,1,1,5,1,9,4,0,0,0,0,0,,,,,,0,
883,07/09/2019 17:08,1,0,Control,0,0,0,,,,6,0,57,1,3,1,3,0,,1,11,9,8,1,0,1,0,0,,,,,,0,
886,07/09/2019 17:18,1,0,Trust_promise,1,0,0,,,1,2,0,57,0,2,0,1,1,1,3,1,11,9,1,0,0,1,1,,,,,,1,
889,07/09/2019 17:22,1,0,Control,0,0,0,,,,3,0,20,1,2,0,1,1,,8,2,8,6,0,1,0,0,0,,,,,,0,
892,07/09/2019 17:28,1,0,Trust_promise,1,0,0,,,1,2,0,47,1,2,0,3,0,0,3,4,9,8,1,0,0,0,0,,,,,,1,
895,07/09/2019 17:32,1,0,Trust_promise,1,0,0,,,1,5,1,47,1,3,1,1,1,1,7,6,9,8,1,1,1,0,0,,,,,,1,
898,07/09/2019 17:34,1,0,Control,0,0,0,,,,3,1,73,1,2,0,3,0,0,7,8,9,9,1,1,1,0,1,,,,,,0,
901,07/09/2019 17:35,1,0,Control,0,0,0,,,,1,0,69,0,4,1,3,0,0,1,3,6,9,1,0,0,0,1,,,,,,0,
904,07/09/2019 17:40,1,0,Trust_promise,1,0,0,,,1,6,0,38,0,2,0,2,1,0,5,1,11,8,1,0,0,1,0,,,,,,1,
907,07/09/2019 17:45,1,0,Control,0,0,0,,,,1,1,20,1,3,1,2,1,0,5,3,9,7,0,0,0,0,0,,,,,,0,
910,07/09/2019 17:54,1,0,Trust_promise,1,0,0,,,1,2,0,27,1,3,1,2,1,0,3,3,11,3,0,0,0,1,0,,,,,,1,
913,07/09/2019 17:55,1,0,Trust_promise,1,0,0,,,1,3,1,35,0,3,1,3,0,0,4,6,9,7,1,0,1,0,0,,,,,,1,
916,07/09/2019 18:11,1,0,Control,0,0,0,,,,4,0,76,0,4,1,3,0,1,4,1,4,9,1,0,0,0,1,,,,,,0,
919,07/09/2019 18:13,1,0,Control,0,0,0,,,,4,0,76,0,3,1,3,0,0,7,6,11,9,1,1,1,1,1,,,,,,0,
922,07/09/2019 18:22,1,0,Trust_promise,1,0,0,,,1,4,0,66,0,6,0,1,1,1,6,11,6,6,1,0,1,0,0,,,,,,1,
925,07/09/2019 18:25,1,0,Control,0,0,0,,,,1,0,50,1,2,0,2,1,0,6,7,9,8,1,0,1,0,0,,,,,,0,
928,07/09/2019 18:27,1,0,Trust_promise,1,0,0,,,1,5,1,44,0,3,1,3,0,0,10,9,7,8,1,1,1,0,0,,,,,,1,
931,07/09/2019 18:30,1,0,Trust_promise,1,0,0,,,1,5,0,48,1,3,1,1,1,0,6,3,8,7,1,0,0,0,0,,,,,,1,
934,07/09/2019 18:56,1,0,Control,0,0,0,,,,4,1,53,0,3,1,1,1,1,5,1,9,9,1,0,0,0,1,,,,,,0,
937,07/09/2019 18:55,1,0,Trust_promise,1,0,0,,,1,1,1,24,1,3,1,2,1,1,7,1,8,3,0,1,0,0,0,,,,,,1,
940,07/09/2019 19:00,1,0,Control,0,0,0,,,,5,1,20,1,2,0,1,1,0,5,9,10,10,0,0,1,1,1,,,,,,0,
943,07/09/2019 19:00,1,0,Trust_promise,1,0,0,,,1,2,0,25,1,4,1,2,1,1,3,7,9,6,0,0,1,0,0,,,,,,1,
946,07/09/2019 19:04,1,0,Control,0,0,0,,,,3,1,47,1,3,1,1,1,0,5,3,8,8,1,0,0,0,0,,,,,,0,
949,07/09/2019 19:09,1,0,Control,0,0,0,,,,1,0,31,1,3,1,1,1,1,4,1,3,5,0,0,0,0,0,,,,,,0,
952,07/09/2019 19:12,1,0,Trust_promise,1,0,0,,,1,5,0,19,1,2,0,1,1,0,7,11,11,7,0,1,1,1,0,,,,,,1,
955,07/09/2019 19:23,1,0,Control,0,0,0,,,,3,1,46,0,3,1,2,1,1,4,8,8,10,1,0,1,0,1,,,,,,0,
958,07/09/2019 19:26,1,0,Trust_promise,1,0,0,,,1,5,1,30,1,4,1,1,1,1,10,4,9,8,0,1,0,0,0,,,,,,1,
961,07/10/2019 00:44,1,0,Trust_promise,1,0,0,,,1,4,0,29,1,3,1,2,1,0,2,2,11,6,0,0,0,1,0,,,,,,1,
964,07/09/2019 19:29,1,0,Control,0,0,0,,,,4,1,69,0,3,1,3,0,1,9,8,6,6,1,1,1,0,0,,,,,,0,
967,07/09/2019 19:38,1,0,Trust_promise,1,0,0,,,1,3,0,26,0,3,1,1,1,1,5,1,8,8,0,0,0,0,0,,,,,,1,
970,07/09/2019 19:43,1,0,Control,0,0,0,,,,4,0,34,1,3,1,1,1,0,4,1,11,8,0,0,0,1,0,,,,,,0,
973,07/09/2019 19:54,1,0,Trust_promise,1,0,0,,,1,3,0,28,0,4,1,2,1,,4,1,10,8,0,0,0,1,0,,,,,,1,
976,07/09/2019 20:04,1,0,Control,0,0,0,,,,5,0,46,1,3,1,1,1,,9,11,10,9,1,1,1,1,1,,,,,,0,
979,07/09/2019 20:02,1,0,Trust_promise,1,0,0,,,1,3,0,50,0,2,0,1,1,0,5,1,11,8,1,0,0,1,0,,,,,,1,
982,07/09/2019 20:19,1,0,Trust_promise,1,0,0,,,1,3,0,20,0,1,0,2,1,0,6,4,11,1,0,0,0,1,0,,,,,,1,
985,07/09/2019 20:29,1,0,Control,0,0,0,,,,5,0,53,1,3,1,1,1,1,6,11,11,11,1,0,1,1,1,,,,,,0,
988,07/09/2019 20:29,1,0,Control,0,0,0,,,,6,0,46,1,3,1,2,1,0,4,1,9,7,1,0,0,0,0,,,,,,0,
991,07/09/2019 20:40,1,0,Trust_promise,1,0,0,,,1,3,1,41,0,4,1,1,1,0,6,11,11,7,1,0,1,1,0,,,,,,1,
994,07/09/2019 20:47,1,0,Control,0,0,0,,,,1,0,47,1,3,1,2,1,,4,2,11,4,1,0,0,1,0,,,,,,0,
997,07/09/2019 20:45,1,0,Trust_promise,1,0,0,,,1,6,0,62,0,4,1,1,1,1,6,8,11,7,1,0,1,1,0,,,,,,1,
1000,07/09/2019 21:01,1,0,Trust_promise,1,0,0,,,1,6,0,26,0,1,0,1,1,0,6,3,8,5,0,0,0,0,0,,,,,,1,
1003,07/09/2019 20:59,1,0,Trust_promise,1,0,0,,,1,6,0,66,0,5,1,2,1,1,6,1,8,3,1,0,0,0,0,,,,,,1,
1006,07/09/2019 20:59,1,0,Control,0,0,0,,,,5,0,38,1,3,1,2,1,0,1,1,6,4,1,0,0,0,0,,,,,,0,
1009,07/09/2019 21:11,1,0,Control,0,0,0,,,,6,1,19,1,2,0,2,1,0,5,4,8,6,0,0,0,0,0,,,,,,0,
1012,07/09/2019 21:14,1,0,Control,0,0,0,,,,1,0,29,1,2,0,2,1,0,11,11,11,6,0,1,1,1,0,,,,,,0,
1015,07/09/2019 21:18,1,0,Trust_promise,1,0,0,,,1,2,0,70,1,2,0,3,0,0,4,2,5,8,1,0,0,0,0,,,,,,1,
1018,07/09/2019 21:26,1,0,Control,0,0,0,,,,3,0,60,1,4,1,2,1,,10,1,11,9,1,1,0,1,1,,,,,,0,
1021,07/09/2019 21:34,1,0,Trust_promise,1,0,0,,,1,3,0,50,1,2,0,1,1,,6,11,9,4,1,0,1,0,0,,,,,,1,
1024,07/09/2019 21:40,1,0,Control,0,0,0,,,,1,1,66,1,3,1,3,0,,7,7,9,7,1,1,1,0,0,,,,,,0,
1027,07/09/2019 21:38,1,0,Trust_promise,1,0,0,,,1,1,0,26,0,3,1,2,1,0,5,2,11,9,0,0,0,1,1,,,,,,1,
1030,07/09/2019 21:46,1,0,Trust_promise,1,0,0,,,1,5,0,71,0,4,1,1,1,0,8,5,8,7,1,1,1,0,0,,,,,,1,
1033,07/09/2019 21:47,1,0,Control,0,0,0,,,,5,1,24,1,6,0,1,1,,3,3,4,7,0,0,0,0,0,,,,,,0,
1036,07/09/2019 21:49,1,0,Trust_promise,1,0,0,,,1,6,1,46,1,1,0,3,0,0,4,1,5,4,1,0,0,0,0,,,,,,1,
1039,07/09/2019 21:57,1,0,Control,0,0,0,,,,3,0,70,0,2,0,2,1,1,7,1,11,6,1,1,0,1,0,,,,,,0,
1042,07/09/2019 22:20,1,0,Trust_promise,1,0,0,,,1,3,0,45,1,5,1,1,1,1,3,3,7,7,1,0,0,0,0,,,,,,1,
1045,07/09/2019 22:59,1,0,Control,0,0,0,,,,5,0,68,0,3,1,3,0,0,4,4,10,9,1,0,0,1,1,,,,,,0,
1048,07/09/2019 22:32,1,0,Control,0,0,0,,,,6,0,38,1,3,1,1,1,,9,1,11,2,1,1,0,1,0,,,,,,0,
1051,07/09/2019 22:32,1,0,Trust_promise,1,0,0,,,1,3,0,25,0,2,0,2,1,0,8,1,10,4,0,1,0,1,0,,,,,,1,
1054,07/09/2019 22:42,1,0,Control,0,0,0,,,,4,0,43,1,2,0,2,1,0,2,4,9,8,1,0,0,0,0,,,,,,0,
1057,07/09/2019 22:57,1,0,Trust_promise,1,0,0,,,1,3,0,50,1,3,1,1,1,1,6,1,11,7,1,0,0,1,0,,,,,,1,
1060,07/09/2019 22:58,1,0,Trust_promise,1,0,0,,,1,3,0,54,1,2,0,1,1,1,5,7,8,10,1,0,1,0,1,,,,,,1,
1063,07/09/2019 23:11,1,0,Control,0,0,0,,,,2,0,18,1,2,0,3,0,0,6,8,8,8,0,0,1,0,0,,,,,,0,
1066,07/09/2019 23:16,1,0,Control,0,0,0,,,,2,0,18,1,2,0,1,1,0,9,3,9,8,0,1,0,0,0,,,,,,0,
1069,07/09/2019 23:20,1,0,Trust_promise,1,0,0,,,1,2,0,53,0,6,0,2,1,1,9,2,9,6,1,1,0,0,0,,,,,,1,
1072,07/09/2019 23:24,1,0,Control,0,0,0,,,,4,1,31,1,2,0,2,1,,6,11,11,6,0,0,1,1,0,,,,,,0,
1075,07/09/2019 23:26,1,0,Trust_promise,1,0,0,,,1,5,1,73,0,2,0,3,0,,9,1,9,6,1,1,0,0,0,,,,,,1,
1078,07/09/2019 23:45,1,0,Trust_promise,1,0,0,,,1,4,0,46,1,4,1,2,1,,9,9,11,8,1,1,1,1,0,,,,,,1,
1081,07/09/2019 23:48,1,0,Control,0,0,0,,,,1,0,45,0,4,1,1,1,1,9,11,10,8,1,1,1,1,0,,,,,,0,
1084,07/10/2019 00:02,1,0,Control,0,0,0,,,,1,1,31,1,3,1,2,1,,2,4,9,9,0,0,0,0,1,,,,,,0,
1087,07/10/2019 00:08,1,0,Trust_promise,1,0,0,,,1,1,0,69,0,6,0,1,1,1,1,1,11,8,1,0,0,1,0,,,,,,1,
1090,07/10/2019 00:08,1,0,Control,0,0,0,,,,3,1,26,1,4,1,2,1,0,5,4,8,7,0,0,0,0,0,,,,,,0,
1093,07/10/2019 00:10,1,0,Trust_promise,1,0,0,,,1,2,0,18,1,2,0,3,0,0,4,8,8,7,0,0,1,0,0,,,,,,1,
1096,07/10/2019 00:16,1,0,Control,0,0,0,,,,5,0,27,0,4,1,1,1,1,4,2,4,8,0,0,0,0,0,,,,,,0,
