session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Student Status,Employment Status,Current Country of Residence,Nationality,First Language,Sex,Fluent languages,Industry
5e18fb39f07b721d1c555314,5aa670b41eda41000136d80a,AWAITING REVIEW,2020-01-10 22:31:23.433000,2020-01-10 22:36:29.901000,306.468,39,327,2,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1901abf07b721d1c555328,5b293f523096610001b108e1,AWAITING REVIEW,2020-01-10 22:58:53.852000,2020-01-10 23:06:56.357000,482.505,20,73,2,99,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1908c98253681ce02945b8,58473a1ef8cfb900012641e5,AWAITING REVIEW,2020-01-10 23:29:13.665000,2020-01-10 23:34:43.027000,329.362,28,61,1,100,,693460E2,Hong Kong,No,Full-Time,United Kingdom,United Kingdom,Chinese,Male,English,Finance and Insurance
5e190972fe04c01d2ea268e1,5b6c3f7111503f00015849d6,AWAITING REVIEW,2020-01-10 23:33:33.059000,2020-01-10 23:38:23.808000,290.749,31,59,0,100,,693460E2,United Kingdom,Yes,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e194bc6efafa520261602da,5ad389c6fb109b0001a32d7d,RETURNED,2020-01-11 04:15:05.253000,,551286.807184,26,351,8,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e196327a3d56c20cdbf4120,5b2985e70ec82d0001d26205,AWAITING REVIEW,2020-01-11 05:54:46.992000,2020-01-11 06:10:45.565000,958.573,35,87,2,99,,693460E2,United Kingdom,No,Full-Time,Australia,United Kingdom,English,Female,English,Finance and Insurance
5e19be583f6e1d238f61d8df,5af32b2f3522120001e3170a,AWAITING REVIEW,2020-01-11 12:23:56.412000,2020-01-11 12:30:00.345000,363.933,37,231,2,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e19da25b31e242547a274da,577d88e5900cc80001d2cfc8,AWAITING REVIEW,2020-01-11 14:22:32.689000,2020-01-11 14:31:10.720000,518.031,24,488,2,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e19e64f93e9d525a1575629,5bc2ab24750e040001cd0349,AWAITING REVIEW,2020-01-11 15:14:23.883000,2020-01-11 15:35:18.597000,1254.714,29,21,0,100,,693460E2,Mexico,Yes,Part-Time,Mexico,Mexico,Spanish,Male,Spanish,Finance and Insurance
5e19fc45179e1f27474ef7d2,5736dabd67421f000e180c4a,AWAITING REVIEW,2020-01-11 16:48:10.725000,2020-01-11 16:54:22.493000,371.768,36,227,6,98,,693460E2,United Kingdom,Yes,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1a05296b5508282f3aa7ad,58f8a76359a9d400011c263c,TIMED-OUT,2020-01-11 17:26:03.351000,,503828.852342,53,618,1,100,,,United States,No,Full-Time,United States,United States,English,Female,English,Finance and Insurance
5e1a0e089f7308288bcd9cca,5a8e095ff1408d000176d5d1,AWAITING REVIEW,2020-01-11 18:03:55.255000,2020-01-11 18:08:29.419000,274.164,28,256,1,100,,693460E2,United States,No,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e1a411fbd51072cb5bcda7f,5b04db61d7af450001ebfaf3,RETURNED,2020-01-11 21:41:52.930000,,488479.331944,30,127,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e1a70a11859772e4ab75d3d,5862c51aa205a90001e7e42e,AWAITING REVIEW,2020-01-12 01:04:36.167000,2020-01-12 01:11:25.484000,409.317,25,75,0,100,,693460E2,United States,No,Full-Time,United States,United States,English,Female,English,Finance and Insurance
5e1a7a605cf6872e1e3b6f36,5ba8d9574584060001d67cd5,AWAITING REVIEW,2020-01-12 01:46:08.063000,2020-01-12 01:56:08.233000,600.17,31,226,0,100,,693460E2,United States,No,Full-Time,United States,United States,Spanish,Female,Spanish,Finance and Insurance
5e1af7387e182733063f0b25,5b645a782d2ad30001821363,AWAITING REVIEW,2020-01-12 10:38:48.219000,2020-01-12 10:45:13.004000,384.785,26,27,0,100,,693460E2,France,Yes,Full-Time,France,France,French,Male,English,Finance and Insurance
5e1af8d0c2642a334a9cd509,59b980f359f3df0001e08a5b,AWAITING REVIEW,2020-01-12 10:45:36.162000,2020-01-12 10:53:39.755000,483.593,28,201,4,98,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1b2addb167cd35a9ec8d35,5a6d5ae19d65ec00017e9bae,AWAITING REVIEW,2020-01-12 14:19:12.934000,2020-01-12 14:27:49.659000,516.725,31,112,0,100,,693460E2,United States,No,Full-Time,United States,United States,English,Female,English,Finance and Insurance
5e1b30e6b292253626360648,574b5c065bef98000eaf8bc3,AWAITING REVIEW,2020-01-12 14:44:59.928000,2020-01-12 14:52:32.868000,452.94,30,129,1,100,,693460E2,United Kingdom,,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1b64c5d5f089393819aab2,5af60ca8e19f8c00019e41ad,AWAITING REVIEW,2020-01-12 18:26:27.960000,2020-01-12 18:33:09.325000,401.365,25,55,0,100,,693460E2,Canada,Yes,Full-Time,United Kingdom,Ireland,English,Male,English,Finance and Insurance
5e1b96baf27d8b3bdd2d6429,56bfcce79f7a1e0005fdca9e,AWAITING REVIEW,2020-01-12 21:59:31.811000,2020-01-12 22:08:36.622000,544.811,73,270,3,99,,693460E2,United States,No,Part-Time,United States,United States,English,Female,English,Finance and Insurance
5e1baed2fd7db43e22d68fac,5706cba83409da00081a0b5d,AWAITING REVIEW,2020-01-12 23:42:14.038000,2020-01-12 23:48:00.449000,346.411,22,302,5,99,,693460E2,United States,Yes,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e1bd3c65bcd433f96628e74,5b6abcdbc6061600010203f6,AWAITING REVIEW,2020-01-13 02:19:50.698000,2020-01-13 02:26:56.722000,426.024,29,1,0,100,,693460E2,Australia,No,Full-Time,Australia,Australia,English,Male,Chinese,Finance and Insurance
5e1c1b12cbbe4741bc831551,59e5244aac0af70001b36803,AWAITING REVIEW,2020-01-13 07:24:05.287000,2020-01-13 07:29:27.131000,321.844,41,103,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1c21b5e8a66341bb440e46,59beb0703a9ab60001119cbb,TIMED-OUT,2020-01-13 07:52:21.149000,,365451.472253,32,29,0,100,,,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1c21eb621c0a42022a4007,5bb8d0c7abb2d200010b896d,TIMED-OUT,2020-01-13 07:53:15.859000,,365396.791217,50,41,0,100,,,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1c294afb00b641b34859f8,5b3ba37dc49ecb00010a9f4c,AWAITING REVIEW,2020-01-13 08:24:44.838000,2020-01-13 08:30:06.710000,321.872,30,183,1,100,,693460E2,Germany,No,Full-Time,Germany,Germany,German,Male,"English, German",Finance and Insurance
5e1c2d015941db4289de1fe2,596dbcf1d6c8550001484401,AWAITING REVIEW,2020-01-13 08:40:35.439000,2020-01-13 08:45:27.519000,292.08,49,413,1,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1c635f644d104531bb3583,58bdbc99cedda800015fa671,RETURNED,2020-01-13 12:32:32.658000,,348640.07788,29,4,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e1c703a644d10469acb7156,58c15a48a1a2470001cd1e5f,AWAITING REVIEW,2020-01-13 13:27:27.152000,2020-01-13 13:32:10.449000,283.297,26,98,1,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1c782c9138e0000adf849b,5a01988a49add9000140c483,AWAITING REVIEW,2020-01-13 14:01:20.737000,2020-01-13 14:08:35.546000,434.809,24,132,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1cc80d699ac4052f9539ac,56eeee9e24d8db000dbcd583,AWAITING REVIEW,2020-01-13 19:42:08.052000,2020-01-13 19:49:15.013000,426.961,29,568,14,96,,693460E2,United States,No,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e1cd62ddd05c4000dce5a5c,5803cb9a3073510001231d82,AWAITING REVIEW,2020-01-13 20:42:29.641000,2020-01-13 20:51:42.608000,552.967,58,146,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1d598425a4d00d67127047,5977ab517f87260001cd5d7a,RETURNED,2020-01-14 06:02:44.755000,,285628.11321,28,317,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e1da74f699ac410fac9ea0a,56c89222dfea6c000bb23762,AWAITING REVIEW,2020-01-14 11:34:41.918000,2020-01-14 11:39:50.413000,308.495,29,460,7,98,,693460E2,United States,Yes,Full-Time,United States,United States,English,Male,N/A,Finance and Insurance
5e1dd7b706121f1454b2121b,57a7a0e26475d400015abe19,AWAITING REVIEW,2020-01-14 15:01:11.512000,2020-01-14 15:14:38.074000,806.562,26,216,2,100,,693460E2,Portugal,Yes,Full-Time,Portugal,Portugal,Portuguese,Female,Portuguese,Finance and Insurance
5e1dd94342998a1457fd805c,5b2450807297750001c6cc57,AWAITING REVIEW,2020-01-14 15:07:51.094000,2020-01-14 15:14:47.514000,416.42,43,336,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,"Urdu, English, Hindi",Finance and Insurance
5e1de886d5358515a45798d9,58ee956a575c01000180b080,AWAITING REVIEW,2020-01-14 16:12:59.440000,2020-01-14 16:19:08.742000,369.302,38,192,0,100,,693460E2,United States,No,Part-Time,United Kingdom,United States,English,Female,English,Finance and Insurance
5e1e1e3aa6a7401881179fe3,59d6a8053e5ea00001e1cf49,AWAITING REVIEW,2020-01-14 20:02:18.770000,2020-01-14 20:07:11.653000,292.883,39,130,1,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1e3c52346cdd1a5af75d86,5b35824a975e260001e9b7a6,AWAITING REVIEW,2020-01-14 22:10:28.212000,2020-01-14 22:16:09.988000,341.776,35,82,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,"English, Urdu",Finance and Insurance
5e1ed883ff2b7f20df9862b7,57e04ffb8e00270001b43800,AWAITING REVIEW,2020-01-15 09:16:55.889000,2020-01-15 09:23:32.458000,396.569,37,139,0,100,,693460E2,Poland,No,Part-Time,United Kingdom,Poland,Polish,Female,Polish,Finance and Insurance
5e1f072e3d7d13000d53ec6d,59d3f4466cc82800013e31cc,AWAITING REVIEW,2020-01-15 12:35:58.865000,2020-01-15 12:40:22.240000,263.375,27,154,1,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1f3d195985cb02fe6ecba1,5b4b8f5d369f840001130568,AWAITING REVIEW,2020-01-15 16:26:04.811000,2020-01-15 16:31:46.862000,342.051,27,234,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1f8b812d38752b79f8724b,592727e69ef28e00017acd30,AWAITING REVIEW,2020-01-15 22:00:37.299000,2020-01-15 22:07:32.061000,414.762,34,626,4,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1f8c010c0b312bf86e4663,5b21604f9900590001b1e8ae,AWAITING REVIEW,2020-01-15 22:02:48.863000,2020-01-15 22:09:01.938000,373.075,38,439,4,99,,693460E2,United States,No,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e203cd05e04db34de2a48a1,53ce8768fdf99b49589b60f0,AWAITING REVIEW,2020-01-16 10:37:10.680000,2020-01-16 10:41:57.635000,286.955,25,384,0,100,,693460E2,United Kingdom,No,Unemployed (and job seeking),United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e204d5462672f349a9832d2,5a948408dbdb470001eea07c,AWAITING REVIEW,2020-01-16 11:47:32.658000,2020-01-16 11:54:26.945000,414.287,23,19,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e2059df346cdd35c1d7b16f,5b6ad68332c2eb000126d9a8,AWAITING REVIEW,2020-01-16 12:41:11.629000,2020-01-16 12:46:31.045000,319.416,30,189,0,100,,693460E2,United States,No,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e2090ba3a1593035a50a099,5512eee1fdf99b7e1fb1be40,AWAITING REVIEW,2020-01-16 16:35:09.507000,2020-01-16 16:39:47.832000,278.325,28,244,2,100,,693460E2,United Kingdom,Yes,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e20b6e6e479743cbd87fc95,59aee2c57f6c84000151bd9b,AWAITING REVIEW,2020-01-16 19:18:04.379000,2020-01-16 19:23:06.782000,302.403,29,427,4,99,,693460E2,United States,No,Full-Time,United States,United States,English,Female,"English, Spanish",Finance and Insurance
5e2183165427914706986cf5,5a8c51c517ef35000170c459,AWAITING REVIEW,2020-01-17 09:49:15.768000,2020-01-17 09:56:15.966000,420.198,24,142,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e2185a10ffbb446cf59845b,5b7fc9a7090ad10001cc1f8e,AWAITING REVIEW,2020-01-17 10:00:01.671000,2020-01-17 10:05:07.521000,305.85,31,9,0,100,,693460E2,Belgium,No,Full-Time,Belgium,Belgium,Dutch,Male,Spanish,Finance and Insurance
5e2188f37a9ded476e6d4b22,58e4eb666634f50001554b09,AWAITING REVIEW,2020-01-17 10:14:19.571000,2020-01-17 10:23:25.827000,546.256,44,208,1,100,,693460E2,Bulgaria,No,Full-Time,United Kingdom,Bulgaria,Bulgarian,Female,English,Finance and Insurance
