session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,44,4xxgppk3,2,tt,Task,1544544585,34,1,False
1,44,4xxgppk3,3,tt,BeliefInstructions,1544544610,25,1,False
1,44,4xxgppk3,4,tt,Beliefs,1544544687,77,1,False
1,44,4xxgppk3,5,wordscra,Task,1544544741,54,1,False
1,44,4xxgppk3,6,postexp,Risk,1544544757,16,1,False
1,44,4xxgppk3,7,postexp,Pref1,1544544816,59,1,False
1,44,4xxgppk3,8,postexp,Pref2,1544544846,30,1,False
1,44,4xxgppk3,9,postexp,Demographics,1544544938,92,1,False
1,44,4xxgppk3,10,postexp,ResultsTask,1544544953,15,1,False
1,45,ho8fuupz,1,tt,Instructions,1544544590,134,1,False
1,45,ho8fuupz,2,tt,Task,1544544621,31,1,False
1,45,ho8fuupz,3,tt,BeliefInstructions,1544544633,12,1,False
1,45,ho8fuupz,4,tt,Beliefs,1544544680,47,1,False
1,45,ho8fuupz,5,wordscra,Task,1544544728,48,1,False
1,45,ho8fuupz,6,postexp,Risk,1544544736,8,1,False
1,45,ho8fuupz,7,postexp,Pref1,1544544787,51,1,False
1,45,ho8fuupz,8,postexp,Pref2,1544544810,23,1,False
1,45,ho8fuupz,9,postexp,Demographics,1544544866,56,1,False
1,45,ho8fuupz,10,postexp,ResultsTask,1544544881,15,1,False
1,46,lydfqjky,1,tt,Instructions,1544545152,219,1,False
1,46,lydfqjky,2,tt,Task,1544545204,52,1,False
1,46,lydfqjky,3,tt,BeliefInstructions,1544545221,17,1,False
1,46,lydfqjky,4,tt,Beliefs,1544545272,51,1,False
1,46,lydfqjky,5,wordscra,Task,1544545403,131,1,False
1,46,lydfqjky,6,postexp,Risk,1544545419,16,1,False
1,46,lydfqjky,7,postexp,Pref1,1544545477,58,1,False
1,46,lydfqjky,8,postexp,Pref2,1544545505,28,1,False
1,46,lydfqjky,9,postexp,Demographics,1544545570,65,1,False
1,46,lydfqjky,10,postexp,ResultsTask,1544545577,7,1,False
1,47,wb94133f,1,tt,Instructions,1544545232,137,1,False
1,47,wb94133f,2,tt,Task,1544545314,82,1,False
1,47,wb94133f,3,tt,BeliefInstructions,1544545326,12,1,False
1,47,wb94133f,4,tt,Beliefs,1544545352,26,1,False
1,47,wb94133f,5,wordscra,Task,1544545411,59,1,False
1,47,wb94133f,6,postexp,Risk,1544545421,10,1,False
1,47,wb94133f,7,postexp,Pref1,1544545636,215,1,False
1,47,wb94133f,8,postexp,Pref2,1544545678,42,1,False
1,47,wb94133f,9,postexp,Demographics,1544545719,41,1,False
1,47,wb94133f,10,postexp,ResultsTask,1544545725,6,1,False
1,48,y1q7yu4s,1,tt,Instructions,1544545331,107,1,False
1,48,y1q7yu4s,2,tt,Task,1544545362,31,1,False
1,48,y1q7yu4s,3,tt,BeliefInstructions,1544545386,24,1,False
1,48,y1q7yu4s,4,tt,Beliefs,1544545433,47,1,False
1,48,y1q7yu4s,5,wordscra,Task,1544545683,250,1,False
1,48,y1q7yu4s,6,postexp,Risk,1544545699,16,1,False
1,48,y1q7yu4s,7,postexp,Pref1,1544545749,50,1,False
1,48,y1q7yu4s,8,postexp,Pref2,1544545777,28,1,False
1,48,y1q7yu4s,9,postexp,Demographics,1544545825,48,1,False
1,48,y1q7yu4s,10,postexp,ResultsTask,1544545839,14,1,False
1,50,y2ssp5f6,1,tt,Instructions,1544545480,89,1,False
1,50,y2ssp5f6,2,tt,Task,1544545519,39,1,False
1,50,y2ssp5f6,3,tt,BeliefInstructions,1544545533,14,1,False
1,50,y2ssp5f6,4,tt,Beliefs,1544545745,212,1,False
1,50,y2ssp5f6,5,wordscra,Task,1544545827,82,1,False
1,50,y2ssp5f6,6,postexp,Risk,1544545839,12,1,False
1,50,y2ssp5f6,7,postexp,Pref1,1544545901,62,1,False
1,50,y2ssp5f6,8,postexp,Pref2,1544545933,32,1,False
1,50,y2ssp5f6,9,postexp,Demographics,1544546029,96,1,False
1,50,y2ssp5f6,10,postexp,ResultsTask,1544546038,9,1,False
1,51,zvobbasd,1,tt,Instructions,1544546311,142,1,False
1,51,zvobbasd,2,tt,Task,1544546334,23,1,False
1,51,zvobbasd,3,tt,BeliefInstructions,1544546346,12,1,False
1,51,zvobbasd,4,tt,Beliefs,1544546380,34,1,False
1,51,zvobbasd,5,wordscra,Task,1544546426,46,1,False
1,51,zvobbasd,6,postexp,Risk,1544546470,44,1,False
1,51,zvobbasd,7,postexp,Pref1,1544546609,139,1,False
1,51,zvobbasd,8,postexp,Pref2,1544546750,141,1,False
1,51,zvobbasd,9,postexp,Demographics,1544546839,89,1,False
1,51,zvobbasd,10,postexp,ResultsTask,1544546844,5,1,False
1,52,azrwmlz1,1,tt,Instructions,1544555977,9594,1,False
1,52,azrwmlz1,2,tt,Task,1544556045,68,1,False
1,52,azrwmlz1,3,tt,BeliefInstructions,1544556094,49,1,False
1,52,azrwmlz1,4,tt,Beliefs,1544556111,17,1,False
1,52,azrwmlz1,5,wordscra,Task,1544556451,340,1,False
1,52,azrwmlz1,6,postexp,Risk,1544556468,17,1,False
1,52,azrwmlz1,7,postexp,Pref1,1544556537,69,1,False
1,52,azrwmlz1,8,postexp,Pref2,1544556571,34,1,False
1,52,azrwmlz1,9,postexp,Demographics,1544556669,98,1,False
1,52,azrwmlz1,10,postexp,ResultsTask,1544556687,18,1,False
