participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,tt.1.player.id_in_group,tt.1.player.treatment,tt.1.player.context,tt.1.player.random_decision,tt.1.player.random_input,tt.1.player.choice,tt.1.player.order,tt.1.player.severity,tt.1.player.reputation,tt.1.player.choice_1,tt.1.player.choice_2,tt.1.player.choice_3,tt.1.player.choice_4,tt.1.player.choice_5,tt.1.player.belief_1,tt.1.player.belief_2,tt.1.player.belief_3,tt.1.player.belief_4,tt.1.player.belief_5,tt.1.player.payoff,tt.1.group.id_in_subsession,tt.1.subsession.round_number,wordscra.1.player.id_in_group,wordscra.1.player.word1_1,wordscra.1.player.word1_2,wordscra.1.player.word1_3,wordscra.1.player.word1_4,wordscra.1.player.word1_5,wordscra.1.player.word2_1,wordscra.1.player.word2_2,wordscra.1.player.word2_3,wordscra.1.player.word3_1,wordscra.1.player.word3_2,wordscra.1.player.word3_3,wordscra.1.player.word3_4,wordscra.1.player.word3_5,wordscra.1.player.word3_6,wordscra.1.player.word4_1,wordscra.1.player.word4_2,wordscra.1.player.word4_3,wordscra.1.player.word4_4,wordscra.1.player.word4_5,wordscra.1.player.word5_1,wordscra.1.player.word5_2,wordscra.1.player.word5_3,wordscra.1.player.word5_4,wordscra.1.player.word5_5,wordscra.1.player.word6_1,wordscra.1.player.word6_2,wordscra.1.player.word6_3,wordscra.1.player.word6_4,wordscra.1.player.payoff,wordscra.1.group.id_in_subsession,wordscra.1.subsession.round_number,postexp.1.player.id_in_group,postexp.1.player.finlit_1,postexp.1.player.finlit_2,postexp.1.player.finlit_3,postexp.1.player.finlit_4,postexp.1.player.finlit_5,postexp.1.player.risk_aversion1,postexp.1.player.risk_aversion2,postexp.1.player.pref1_1,postexp.1.player.pref1_2,postexp.1.player.pref1_3,postexp.1.player.pref1_4,postexp.1.player.pref2_1,postexp.1.player.pref2_2,postexp.1.player.pref2_3,postexp.1.player.crt4,postexp.1.player.crt5,postexp.1.player.crt6,postexp.1.player.crt7,postexp.1.player.age,postexp.1.player.female,postexp.1.player.income,postexp.1.player.education,postexp.1.player.jobfunction,postexp.1.player.jobfunctiongp,postexp.1.player.investment,postexp.1.player.whichinvestment,postexp.1.player.finnews,postexp.1.player.comments,postexp.1.player.matrikelnr,postexp.1.player.rate,postexp.1.player.random_code,postexp.1.player.payoff,postexp.1.group.id_in_subsession,postexp.1.subsession.round_number
130,r9fmy773,5af29acb86e4d20001a0206e,0,1,12,tt,Instructions,2020-01-07 17:46:49.809857+00:00,1,,,0,0,cfs9uxep,,,,,,0,0,1,130,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
131,wd83ns53,5af573e7b4dfd600018fc0be,0,12,12,postexp,Results,2020-01-07 17:49:11.831214+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,131,su_sev_fin,abstract,2,choice_2,1,1,3,4,1,1,1,1,0,100,100,90,80,50,5,1,1,131,s,t,o,c,k,b,a,t,b,r,o,k,e,r,m,o,n,e,y,T,h,i,n,e,B,i,n,d,0,1,1,131,,,,,,5,,5,2,3,6,6,2,2,,,,,44,1,,4,3,,1,funds,,,,4,2377D,0,1,1
132,z59hd6r8,5b2161ce38b0be00014138a5,0,12,12,postexp,Results,2020-01-07 17:49:11.967239+00:00,1,,,3,3,cfs9uxep,,,,,,0,0,1,132,su_ha_fin,abstract,3,choice_3,0,0,4,5,0,0,0,0,0,60,55,40,10,5,3,1,1,132,C,L,o,c,k,T,a,t,C,H,o,k,e,r,H,o,n,e,y,T,h,A,n,K,B,O,n,d,0,1,1,132,,,,,,5,,5,2,2,6,7,1,6,,,,,43,1,,4,8,,1,Shares,,,,4,3463M,0,1,1
133,ibbtcjh5,5a7096746fc3c60001f9598e,0,12,12,postexp,Results,2020-01-07 17:51:17.992347+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,133,su_ha_fin,abstract,4,choice_4,0,0,4,2,1,1,0,0,0,65,50,30,15,0,4,1,1,133,c,l,o,c,k,e,a,t,s,m,o,k,e,r,m,o,n,e,y,T,h,i,n,g,B,a,n,d,0,1,1,133,,,,,,3,,4,3,4,5,6,4,4,,,,,26,1,,4,1,,1,"stocks, funds, bonds",,,,5,4193X,0,1,1
134,5kfsqhtk,5b2465d4007d870001c7926a,0,12,12,postexp,Results,2020-01-07 17:52:12.003796+00:00,1,,,1,1,cfs9uxep,,,,,,0,0,1,134,sh_sev_fin,abstract,1,choice_1,0,1,7,7,0,0,0,0,0,95,90,80,65,55,1,1,1,134,g,l,o,c,k,s,a,t,p,o,o,k,e,r,m,o,n,e,y,T,h,i,n,k,B,o,n,d,0,1,1,134,,,,,,6,,7,5,6,7,7,4,5,,,,,44,0,,4,3,,1,stocks,,,,4,2930X,0,1,1
135,iq93xb0m,5a904f34f6dfdd0001ea2283,0,12,12,postexp,Results,2020-01-07 17:52:43.008698+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,135,su_ha_fin,abstract,4,choice_4,0,0,5,3,0,0,0,0,0,50,40,30,10,0,4,1,1,135,B,L,o,c,k,B,a,t,B,R,o,k,e,r,M,o,n,e,y,T,h,I,n,G,B,O,n,d,0,1,1,135,,,,,,5,,6,3,5,6,7,2,6,,,,,35,1,,4,8,,0,,,,,4,4552r,0,1,1
136,2i9yh3ks,597fe89a1b41a20001749f57,0,12,12,postexp,Results,2020-01-07 17:54:27.045472+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,136,sh_ha_fin,abstract,3,choice_3,1,0,5,4,1,1,1,1,1,70,68,40,30,15,5,1,1,136,c,l,o,c,k,b,a,t,h,o,o,k,e,r,m,o,n,e,y,T,h,i,n,k,B,i,n,d,0,1,1,136,,,,,,3,,5,4,3,3,6,4,5,,,,,41,1,,4,1,,0,,,,,5,1549c,0,1,1
137,5yb7z1ta,5b0281bcc573030001c35959,0,12,12,postexp,Results,2020-01-07 17:55:29.406053+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,137,sh_ha_fin,abstract,4,choice_4,0,1,2,2,0,1,1,0,0,4,80,70,60,50,4,1,1,137,o,u,o,c,k,H,a,t,o,s,o,k,e,r,e,o,n,e,y,T,h,H,n,u,B,s,n,d,0,1,1,137,,,,,,2,,3,4,5,4,4,3,2,,,,,44,0,,0,0,,0,,,,,2,6403l,0,1,1
138,yjesgwx4,58c6a76a7f7f9f0001c2cb19,0,12,12,postexp,Results,2020-01-07 17:55:40.950036+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,138,sh_ha_fin,abstract,1,choice_1,1,1,4,3,1,1,1,0,0,95,90,90,85,90,5,1,1,138,c,l,o,c,k,m,a,t,b,r,o,k,e,r,m,o,n,e,y,T,h,a,n,k,B,e,n,d,0,1,1,138,,,,,,5,,4,3,4,5,5,2,4,,,,,47,1,,4,8,,1,funds,,,,4,6645D,0,1,1
139,j6jy2ifw,590631366462090001a7f12a,0,1,12,tt,Instructions,2020-01-07 18:04:02.955554+00:00,1,,,0,0,cfs9uxep,,,,,,0,0,1,139,sh_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
140,f9aj5wku,5622e4dced6e5a0005c80078,0,12,12,postexp,Results,2020-01-07 18:04:35.944767+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,140,sh_ha_fin,abstract,4,choice_4,1,1,5,2,1,1,1,1,0,99,95,10,5,0,5,1,1,140,c,l,o,c,k,b,a,t,b,r,o,k,e,r,m,o,n,e,y,T,h,i,n,k,B,o,n,d,0,1,1,140,,,,,,5,,5,2,4,6,6,1,6,,,,,47,1,,4,1,,1,funds,,,,4,9168o,0,1,1
141,5wmf04ij,596f9bd71a0f2200019a9823,0,12,12,postexp,Results,2020-01-07 18:05:29.984044+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,141,su_sev_fin,abstract,2,choice_2,1,0,5,3,1,1,1,0,0,90,85,85,50,20,5,1,1,141,C,L,o,c,k,B,a,t,B,L,o,k,e,r,M,o,n,e,y,T,h,I,n,K,B,I,n,d,0,1,1,141,,,,,,2,,3,3,3,5,7,4,4,,,,,32,1,,3,3,,0,,,,,4,8482X,0,1,1
142,2af4k7dq,5a766fb01904200001556d05,0,12,12,postexp,Results,2020-01-07 18:09:39.906700+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,142,su_ha_fin,abstract,2,choice_2,1,0,1,1,1,1,1,0,0,75,75,50,25,0,5,1,1,142,c,l,o,c,k,c,a,t,b,r,o,k,e,r,m,o,n,e,y,T,h,i,n,g,B,a,n,d,0,1,1,142,,,,,,2,,4,2,5,7,7,2,5,,,,,38,1,,4,8,,1,stocks,,,,3,9483f,0,1,1
143,b0z6vdlq,5bce155e561901000121006f,0,12,12,postexp,Results,2020-01-07 18:11:04.925144+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,143,sh_ha_fin,abstract,4,choice_4,0,1,7,4,0,0,0,0,0,20,15,10,5,0,4,1,1,143,c,r,o,c,k,c,a,t,b,o,o,k,e,r,h,o,n,e,y,T,h,a,n,e,B,a,n,d,0,1,1,143,,,,,,2,,5,2,3,4,5,2,5,,,,,37,1,,4,8,,1,Pension funds,,,,4,8484q,0,1,1
144,rwxbl9k1,5baab77a9507e2000158683a,0,12,12,postexp,Results,2020-01-07 18:17:55.087773+00:00,1,,,1,1,cfs9uxep,,,,,,0,0,1,144,sh_sev_fin,abstract,1,choice_1,0,1,5,1,0,0,0,0,0,60,60,60,50,10,1,1,1,144,s,h,o,c,k,c,a,t,l,o,o,k,e,r,m,o,n,e,y,T,h,i,n,s,B,e,n,d,0,1,1,144,,,,,,1,,7,2,2,7,6,2,1,,,,,28,1,,3,8,,1,stocks & funds,,I have a personality disorder characterized by placing high value on integrity and have strict morals which may affect these results.,,4,8136L,0,1,1
145,1jl2ngjq,5b1e2c3d2767e20001e5372e,0,12,12,postexp,Results,2020-01-07 18:36:10.605609+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,145,sh_ha_fin,abstract,4,choice_4,0,1,6,1,0,0,0,0,0,50,30,10,1,0,4,1,1,145,s,t,o,c,k,b,a,t,h,o,o,k,e,r,m,o,n,e,y,T,h,a,n,k,B,a,n,d,0,1,1,145,,,,,,3,,5,3,4,6,7,3,2,,,,,38,1,,4,1,,1,funds,,,,4,2304d,0,1,1
146,x9puplwn,5b5c6ac94e945800017d9360,0,12,12,postexp,Results,2020-01-07 18:41:21.610852+00:00,1,,,2,2,cfs9uxep,,,,,,0,0,1,146,sh_sev_fin,abstract,2,choice_2,0,0,6,5,0,0,0,0,0,95,85,60,50,25,2,1,1,146,C,l,o,c,k,H,a,t,S,m,o,k,e,r,M,o,n,e,y,T,h,a,n,k,B,o,n,d,0,1,1,146,,,,,,2,,6,2,3,6,6,3,2,,,,,43,1,,2,8,,0,,,na,,4,9583n,0,1,1
147,dyyt7eq0,5af625943aba4900015ed3c7,0,12,12,postexp,Results,2020-01-07 18:45:19.132293+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,147,sh_ha_fin,abstract,2,choice_2,1,0,5,2,1,1,1,1,1,90,80,70,60,50,5,1,1,147,c,l,o,c,k,h,a,t,s,t,o,k,e,r,h,o,n,e,y,T,h,e,n,o,B,o,n,d,0,1,1,147,,,,,,2,,5,6,4,6,6,7,5,,,,,28,0,,4,8,,0,,,,,5,4375j,0,1,1
148,folm8g89,5ab5a51be1546900019b59ff,0,12,12,postexp,Results,2020-01-07 18:49:34.770524+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,148,sh_sev_fin,abstract,1,choice_1,1,1,4,3,1,1,1,1,1,50,40,30,20,10,5,1,1,148,c,l,o,c,k,c,a,t,h,o,o,k,e,r,h,o,n,e,y,T,h,i,n,g,B,a,n,d,0,1,1,148,,,,,,6,,4,4,2,6,7,5,4,,,,,30,0,,4,0,,1,stocks,,,,5,6970r,0,1,1
149,1nmosjnd,5b7b03b8c4e6ad0001d32617,0,12,12,postexp,Results,2020-01-07 18:50:18.144736+00:00,1,,,3,3,cfs9uxep,,,,,,0,0,1,149,sh_sev_fin,abstract,3,choice_3,0,0,5,2,0,0,0,1,0,75,60,75,80,100,3,1,1,149,b,r,o,c,k,b,a,t,b,r,o,k,e,r,h,o,n,e,y,T,h,o,n,e,B,i,n,d,0,1,1,149,,,,,,5,,5,4,3,6,5,6,4,,,,,34,0,,4,2,,0,,,,,5,4606H,0,1,1
150,ocsyyfh7,5b9034f37afa2a0001f72905,0,12,12,postexp,Results,2020-01-07 18:52:10.682138+00:00,1,,,1,1,cfs9uxep,,,,,,0,0,1,150,su_ha_fin,abstract,1,choice_1,0,1,5,7,0,0,0,0,0,62,35,35,10,0,1,1,1,150,C,l,o,c,k,R,a,t,C,o,o,k,e,r,M,o,n,e,y,T,h,i,n,e,B,o,n,d,0,1,1,150,,,,,,3,,5,2,2,6,7,3,5,,,,,28,1,,3,8,,1,Stocks,,,,4,7893j,0,1,1
151,3omxw3r6,5ac9e0299534ba0001c76e80,0,12,12,postexp,Results,2020-01-07 18:57:31.562859+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,151,su_ha_fin,abstract,4,choice_4,0,1,6,6,0,0,0,0,0,20,20,20,20,20,4,1,1,151,C,L,o,c,k,B,a,t,L,O,o,k,e,r,H,o,n,e,y,T,h,A,n,K,B,O,n,d,0,1,1,151,,,,,,4,,6,7,7,6,7,7,2,,,,,46,1,,4,8,,1,Stocks,,Very interested to find out more about this.,,5,4124y,0,1,1
152,zx1xrlpd,5bab5f23fdc48b00017769b7,0,12,12,postexp,Results,2020-01-07 18:57:50.465744+00:00,1,,,3,3,cfs9uxep,,,,,,0,0,1,152,sh_ha_fin,abstract,3,choice_3,0,0,5,3,1,1,0,0,0,90,75,60,40,0,3,1,1,152,C,L,o,c,k,C,a,t,S,T,o,k,e,r,M,o,n,e,y,T,h,A,n,E,B,a,n,d,0,1,1,152,,,,,,3,,5,4,3,5,5,3,3,,,,,30,0,,4,8,,1,,,,,4,7109A,0,1,1
153,um1bg08n,58509fbda6946500016117ed,0,12,12,postexp,Results,2020-01-07 18:59:22.832775+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,153,sh_sev_fin,abstract,1,choice_1,1,0,5,6,1,1,1,1,1,90,85,82,78,70,5,1,1,153,c,l,o,c,k,c,a,t,b,o,o,k,e,r,h,o,n,e,y,T,h,a,n,k,B,e,n,d,0,1,1,153,,,,,,6,,3,5,2,5,6,3,5,,,,,34,0,,3,2,,1,Stocks,,,,5,1347P,0,1,1
154,kqelu4wx,5a039a5efe645f0001e9eb3d,0,12,12,postexp,Results,2020-01-07 19:03:21.016000+00:00,1,,,2,2,cfs9uxep,,,,,,0,0,1,154,sh_sev_fin,abstract,2,choice_2,0,0,7,6,0,0,0,0,0,20,15,10,0,0,2,1,1,154,S,H,o,c,k,S,a,t,B,R,o,k,e,r,M,o,n,e,y,T,h,I,n,K,B,I,n,d,0,1,1,154,,,,,,4,,7,2,4,5,6,2,5,,,,,25,1,,4,8,,1,,,,,5,3227L,0,1,1
155,93iml7tp,5b9f16c0962418000113290a,0,12,12,postexp,Results,2020-01-07 19:06:59.573115+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,155,su_sev_fin,abstract,2,choice_2,1,1,5,1,1,1,0,0,0,30,40,60,75,90,5,1,1,155,s,t,o,c,k,f,a,t,l,o,o,k,e,r,m,o,n,e,y,T,h,i,n,g,B,a,n,d,0,1,1,155,,,,,,2,,6,4,6,7,7,3,4,,,,,25,1,,4,8,,1,,,,,5,2297n,0,1,1
156,tgk6i93m,597cf6b07fd75300013451f3,0,12,12,postexp,Results,2020-01-07 19:08:23.115849+00:00,1,,,1,1,cfs9uxep,,,,,,0,0,1,156,sh_ha_fin,abstract,1,choice_1,0,0,6,6,0,0,0,0,0,50,50,80,90,100,1,1,1,156,s,h,o,c,k,h,a,t,b,r,o,k,e,r,h,o,n,e,y,T,h,i,n,k,B,e,n,d,0,1,1,156,,,,,,4,,4,2,5,7,6,1,5,,,,,62,1,,3,8,,0,,,,,5,6718m,0,1,1
157,3ztr131g,5a21aabb2b98bc0001a67c65,0,12,12,postexp,Results,2020-01-07 19:13:33.071973+00:00,1,,,3,3,cfs9uxep,,,,,,0,0,1,157,su_sev_fin,abstract,3,choice_3,0,1,7,5,0,0,0,0,0,20,50,70,90,90,3,1,1,157,s,t,o,c,k,c,a,t,b,r,o,k,e,r,m,o,n,e,y,T,h,i,n,k,B,o,n,d,0,1,1,157,,,,,,5,,6,5,5,2,5,2,4,,,,,51,0,,4,8,,1,"stocks, funds, pension",,,,4,3799d,0,1,1
158,v1kiy2li,5b15c265d282ff00015c4576,0,12,12,postexp,Results,2020-01-07 19:14:22.695562+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,158,su_ha_fin,abstract,3,choice_3,1,1,3,5,1,1,1,1,0,95,85,75,65,25,5,1,1,158,B,L,o,c,k,C,a,t,C,O,o,k,e,r,H,o,n,e,y,T,h,I,n,G,B,A,n,d,0,1,1,158,,,,,,5,,6,4,3,5,5,3,4,,,,,33,0,,4,8,,1,L,,,,4,7396R,0,1,1
159,wr9kch9f,599c578d8acf1e0001599633,0,12,12,postexp,Results,2020-01-07 19:20:27.980959+00:00,1,,,1,1,cfs9uxep,,,,,,0,0,1,159,su_sev_fin,abstract,1,choice_1,0,1,4,6,0,0,0,0,0,50,30,20,10,0,1,1,1,159,c,l,o,c,k,c,a,t,s,t,o,k,e,r,m,o,n,e,y,T,h,i,n,g,B,a,n,d,0,1,1,159,,,,,,5,,5,5,6,7,5,4,3,,,,,58,0,,4,8,,1,funds,,,,5,3229n,0,1,1
160,mxe3yqnr,5abd377ea3ba7a0001b45bf2,0,12,12,postexp,Results,2020-01-07 19:21:17.805168+00:00,1,,,2,2,cfs9uxep,,,,,,0,0,1,160,sh_ha_fin,abstract,2,choice_2,0,0,7,7,0,0,0,0,0,80,70,40,25,0,2,1,1,160,c,l,o,c,k,h,a,t,l,o,o,k,e,r,m,o,n,e,y,T,h,i,n,g,B,o,n,d,0,1,1,160,,,,,,2,,7,1,1,4,7,1,3,,,,,50,1,,4,8,,1,Funds,,,,5,5379G,0,1,1
161,m2vpj9th,5bb5ddb068558a000125ab50,0,12,12,postexp,Results,2020-01-07 19:23:21.246900+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,161,sh_ha_fin,abstract,1,choice_1,1,0,7,1,1,1,1,0,0,90,90,75,20,10,5,1,1,161,S,T,o,c,k,C,a,t,B,R,o,k,e,r,M,o,n,e,y,T,h,O,n,G,B,O,n,d,0,1,1,161,,,,,,4,,3,4,6,5,7,2,2,,,,,31,0,,3,8,,1,,,,,5,5923B,0,1,1
162,em65fnkr,59d3ff9e078dbe0001951196,0,12,12,postexp,Results,2020-01-07 19:31:59.621576+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,162,sh_ha_fin,abstract,4,choice_4,0,1,7,3,0,0,0,0,0,46,57,70,35,50,4,1,1,162,C,L,o,c,k,M,a,t,C,H,o,k,e,r,H,o,n,e,y,T,h,I,n,S,B,I,n,d,0,1,1,162,,,,,,3,,6,6,6,7,7,4,6,,,,,34,1,,4,8,,1,,,,,5,8278J,0,1,1
163,e83apox8,597069324d10cd00014e154d,0,12,12,postexp,Results,2020-01-07 19:33:45.520141+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,163,su_sev_fin,abstract,2,choice_2,1,1,5,4,1,1,1,1,1,100,80,70,60,50,5,1,1,163,C,L,o,c,k,H,a,t,C,O,o,k,e,r,M,o,n,e,y,T,h,I,n,K,B,O,n,d,0,1,1,163,,,,,,1,,5,7,7,6,7,5,5,,,,,28,1,,1,3,,0,,,,,4,5856P,0,1,1
164,9k0ndcix,5991f4b8cceb0f0001b39bc8,0,12,12,postexp,Results,2020-01-07 19:35:23.285592+00:00,1,,,1,1,cfs9uxep,,,,,,0,0,1,164,su_sev_fin,abstract,1,choice_1,0,1,7,5,0,1,0,1,1,75,70,70,70,50,1,1,1,164,B,l,o,c,k,H,a,t,B,o,o,k,e,r,M,o,n,e,y,T,h,i,n,k,B,a,n,d,0,1,1,164,,,,,,5,,5,4,4,5,7,5,5,,,,,26,0,,4,8,,0,,,,,5,9655f,0,1,1
165,4i11b94o,5a6dbea3e6cc4a0001b6c916,0,1,12,tt,Instructions,2020-01-07 19:35:51.318511+00:00,1,,,0,0,cfs9uxep,,,,,,0,0,1,165,su_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
166,stfannb3,57e69f636598aa0001993629,0,12,12,postexp,Results,2020-01-07 19:40:11.480153+00:00,1,,,2,2,cfs9uxep,,,,,,0,0,1,166,sh_sev_fin,abstract,2,choice_2,0,1,6,7,0,0,0,0,0,90,90,90,90,90,2,1,1,166,A,B,o,c,k,B,a,t,S,U,o,k,e,r,O,o,n,e,y,T,h,E,n,E,B,U,n,d,0,1,1,166,,,,,,4,,3,6,7,6,7,6,2,,,,,56,1,,4,2,,1,,,,,4,7127F,0,1,1
167,um9qdq2y,55d06fd334e9060012e5781c,0,12,12,postexp,Results,2020-01-07 19:40:14.673293+00:00,1,,,5,5,cfs9uxep,,,,,,0,0,1,167,sh_ha_fin,abstract,1,choice_1,1,1,5,5,1,1,1,1,1,100,100,100,95,100,5,1,1,167,k,n,o,c,k,c,a,t,s,n,o,k,e,r,m,o,n,e,y,T,h,i,n,k,B,i,n,d,0,1,1,167,,,,,,4,,6,3,3,7,6,2,6,,,,,32,1,,4,2,,1,shares,,,,5,5785c,0,1,1
168,ncnesu5i,5a646e2435f26b0001492aa3,0,12,12,postexp,Results,2020-01-07 19:50:40.011112+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,168,sh_ha_fin,abstract,4,choice_4,0,0,3,5,1,1,0,0,0,90,85,60,20,0,4,1,1,168,c,l,o,c,k,c,a,t,s,m,o,k,e,r,h,o,n,e,y,T,h,a,n,k,B,o,n,d,0,1,1,168,,,,,,2,,6,5,6,5,7,5,4,,,,,45,0,,4,7,,1,stocks,,,,4,6219E,0,1,1
169,wqh4h25j,5796466d25cb71000128b16c,0,12,12,postexp,Results,2020-01-07 19:52:35.382327+00:00,1,,,2,2,cfs9uxep,,,,,,0,0,1,169,sh_sev_fin,abstract,2,choice_2,0,0,4,5,0,0,0,0,0,20,15,10,5,0,2,1,1,169,K,l,o,c,k,H,a,t,b,r,o,k,e,r,m,o,n,e,y,T,h,i,n,g,B,o,n,d,0,1,1,169,,,,,,6,,5,6,3,7,7,6,1,,,,,49,0,,3,3,,0,,,Interesting experiment,,5,7371v,0,1,1
170,xjsx4uex,5bd2e5ee1f1b080001bf2f99,0,12,12,postexp,Results,2020-01-07 19:55:04.520262+00:00,1,,,2,2,cfs9uxep,,,,,,0,0,1,170,su_sev_fin,abstract,2,choice_2,0,0,6,1,0,0,0,0,0,35,50,65,80,95,2,1,1,170,b,l,o,c,k,s,a,t,s,t,o,k,e,r,h,o,n,e,y,T,h,i,n,k,B,o,n,d,0,1,1,170,,,,,,2,,6,3,4,7,6,2,5,,,,,51,0,,3,8,,0,,,I enjoyed these tasks. Thank you.,,5,2849L,0,1,1
171,95cuhmme,5936d77cebf54a0001566901,0,12,12,postexp,Results,2020-01-07 19:56:36.165148+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,171,su_ha_fin,abstract,4,choice_4,0,0,5,5,0,1,0,0,0,75,50,40,30,100,4,1,1,171,c,l,o,c,k,c,a,t,b,r,o,k,e,r,m,o,n,e,y,T,h,i,n,g,B,o,n,d,0,1,1,171,,,,,,3,,5,4,4,6,5,1,5,,,,,33,1,,4,3,,0,,,,,3,9600M,0,1,1
172,0eu82heb,5bc26cf6e4ef1d00016ca6d5,0,1,12,tt,Instructions,2020-01-07 19:58:47.855944+00:00,1,,,0,0,cfs9uxep,,,,,,0,0,1,172,su_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
173,3hcb9q79,5933e8cbf0150b0001734c49,0,12,12,postexp,Results,2020-01-07 20:07:00.297324+00:00,1,,,3,3,cfs9uxep,,,,,,0,0,1,173,sh_sev_fin,abstract,3,choice_3,0,1,4,6,0,0,0,0,0,45,42,40,35,35,3,1,1,173,c,l,o,c,k,h,a,t,c,o,o,k,e,r,m,o,n,e,y,T,h,a,n,k,B,e,n,d,0,1,1,173,,,,,,3,,5,4,5,6,6,3,2,,,,,41,1,,4,8,,1,funds,,No further comments.  have a great day!,,5,1374m,0,1,1
174,6x88c6ow,5a8f60fe8fe2dc000106657d,0,12,12,postexp,Results,2020-01-07 20:07:10.596369+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,174,sh_ha_fin,abstract,4,choice_4,0,1,7,5,0,0,0,0,0,60,60,60,70,80,4,1,1,174,S,H,o,c,k,C,a,t,S,M,o,k,e,r,H,o,n,e,y,T,h,I,n,E,B,E,n,d,0,1,1,174,,,,,,5,,6,3,4,7,7,4,3,,,,,49,1,,3,8,,0,,,,,5,7619Z,0,1,1
175,kyd8flp4,59f0458e3e4b5a00016aaaa0,0,12,12,postexp,Results,2020-01-07 20:10:42.809372+00:00,1,,,3,3,cfs9uxep,,,,,,0,0,1,175,su_ha_fin,abstract,3,choice_3,0,0,5,4,0,0,0,0,0,25,25,25,25,25,3,1,1,175,C,L,o,c,k,H,a,t,C,H,o,k,e,r,M,o,n,e,y,T,h,I,n,K,B,A,n,d,0,1,1,175,,,,,,4,,5,3,3,7,7,1,6,,,,,44,1,,3,8,,1,,,,,5,1922V,0,1,1
176,0t3tyr38,576b0cef7f3abb0001fe94f1,0,12,12,postexp,Results,2020-01-07 20:21:14.157989+00:00,1,,,4,4,cfs9uxep,,,,,,0,0,1,176,su_sev_fin,abstract,4,choice_4,0,0,4,5,1,1,1,0,0,67,50,45,30,25,4,1,1,176,c,l,o,c,k,c,a,t,s,m,o,k,e,r,h,o,n,e,y,T,h,a,n,k,B,a,n,d,0,1,1,176,,,,,,2,,5,2,3,5,6,1,5,,,,,29,0,,4,1,,1,stocks,,,,5,4209L,0,1,1
177,dh6xnkr8,5a074adcff266c0001d1fd17,0,12,12,postexp,Results,2020-01-07 20:24:50.872571+00:00,1,,,3,3,cfs9uxep,,,,,,0,0,1,177,su_ha_fin,abstract,3,choice_3,0,1,7,7,0,0,0,0,0,50,50,50,50,50,3,1,1,177,C,L,o,c,k,C,a,t,B,R,o,k,e,r,M,o,n,e,y,T,h,I,n,G,B,O,n,d,0,1,1,177,,,,,,4,,6,1,1,6,7,1,5,,,,,35,0,,3,3,,0,,,,,3,9468I,0,1,1
