"participant","type","svo_angle","luck","merit","political_orientation","economic_ideology","social_ideology","pair","type_in_pair","coop","coop_rel","earn","earn_rel"
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HHHL","HH",75,100,NA,50.2222222222222
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HHHL","HL",75,100,NA,50.2222222222222
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HHLH","HH",75,100,NA,50.2941176470588
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HHLH","LH",25,100,NA,50.2941176470588
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HHLL","HH",75,100,NA,50.3125
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HHLL","LL",25,100,NA,50.3125
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HLHL","HL",75,100,NA,50.2564102564103
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HLLH","HL",75,100,NA,50.3571428571429
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HLLH","LH",25,100,NA,50.3571428571429
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HLLL","HL",75,100,NA,50.3846153846154
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"HLLL","LL",25,100,NA,50.3846153846154
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"LHLH","LH",25,100,NA,50.5882352941176
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"LHLL","LH",25,100,NA,50.6666666666667
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"LHLL","LL",25,100,NA,50.6666666666667
"R_9ZRzC96wWsVf7KF","LL",37.48,2,4,4,4,4,"LLLL","LL",25,100,NA,50.7692307692308
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HHHH","HH",75,100,NA,50.1960784313725
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HHHL","HH",75,100,NA,50.2222222222222
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HHHL","HL",75,100,NA,50.2222222222222
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HHLH","HH",75,100,NA,50.5882352941176
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HHLH","LH",25,100,NA,50
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HHLL","HH",75,100,NA,50.625
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HHLL","LL",25,100,NA,50
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HLHL","HL",75,100,NA,50.2564102564103
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HLLH","HL",25,33.3333333333333,NA,50.7142857142857
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HLLH","LH",25,100,NA,50
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HLLL","HL",75,100,NA,50.7692307692308
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"HLLL","LL",25,100,NA,50
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"LHLH","LH",25,100,NA,50.5882352941176
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"LHLL","LH",25,100,NA,50.6666666666667
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"LHLL","LL",25,100,NA,50.6666666666667
"R_3lVua6IE8qWMxwI","LL",7.82,4,1,1,2,2,"LLLL","LL",25,100,NA,50.7692307692308
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HHHH","HH",20,26.6666666666667,NA,50.1960784313725
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HHHL","HH",15,20,NA,50.2222222222222
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HHHL","HL",10,13.3333333333333,NA,50.2222222222222
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HHLH","HH",20,26.6666666666667,NA,41.1764705882353
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HHLH","LH",10,40,NA,59.4117647058824
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HHLL","HH",20,26.6666666666667,NA,44.375
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HHLL","LL",5,20,NA,56.25
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HLHL","HL",15,20,NA,50.2564102564103
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HLLH","HL",15,20,NA,43.5714285714286
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HLLH","LH",10,40,NA,57.1428571428571
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HLLL","HL",10,13.3333333333333,NA,50.7692307692308
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"HLLL","LL",5,20,NA,50
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"LHLH","LH",10,40,NA,50.5882352941176
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"LHLL","LH",10,40,NA,50.6666666666667
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"LHLL","LL",10,40,NA,50.6666666666667
"R_2YR5jzzJYZj5buG","LL",18.73,3,4,4,4,4,"LLLL","LL",10,40,NA,50.7692307692308
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HHHH","HH",35,46.6666666666667,NA,50.1960784313725
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HHHL","HH",35,46.6666666666667,NA,50.2222222222222
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HHHL","HL",40,53.3333333333333,NA,50.2222222222222
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HHLH","HH",35,46.6666666666667,NA,50.2941176470588
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HHLH","LH",10,40,NA,50.2941176470588
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HHLL","HH",35,46.6666666666667,NA,50.3125
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HHLL","LL",15,60,NA,50.3125
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HLHL","HL",40,53.3333333333333,NA,50.2564102564103
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HLLH","HL",35,46.6666666666667,NA,50.3571428571429
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HLLH","LH",10,40,NA,50.3571428571429
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HLLL","HL",40,53.3333333333333,NA,50.3846153846154
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"HLLL","LL",15,60,NA,50.3846153846154
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"LHLH","LH",15,60,NA,50.5882352941176
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"LHLL","LH",10,40,NA,50.6666666666667
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"LHLL","LL",15,60,NA,50.6666666666667
"R_1gBg4kriJdsJRLP","LL",37.09,4,3,4,4,4,"LLLL","LL",15,60,NA,50.7692307692308
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HHHH","HH",50,66.6666666666667,NA,50.1960784313725
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HHHL","HH",50,66.6666666666667,NA,50.2222222222222
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HHHL","HL",50,66.6666666666667,NA,50.2222222222222
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HHLH","HH",50,66.6666666666667,NA,12.3529411764706
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HHLH","LH",0,0,NA,88.2352941176471
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HHLL","HH",0,0,NA,0
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HHLL","LL",0,0,NA,100.625
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HLHL","HL",50,66.6666666666667,NA,50.2564102564103
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HLLH","HL",0,0,NA,0
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HLLH","LH",0,0,NA,100.714285714286
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HLLL","HL",50,66.6666666666667,NA,0
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"HLLL","LL",0,0,NA,100.769230769231
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"LHLH","LH",0,0,NA,50.5882352941176
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"LHLL","LH",0,0,NA,50.6666666666667
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"LHLL","LL",0,0,NA,50.6666666666667
"R_3Gv2HyYaWcdXxOj","LL",7.82,5,1,3,3,4,"LLLL","LL",0,0,NA,50.7692307692308
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HHHH","HH",60,80,NA,50.1960784313725
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HHHL","HH",60,80,NA,50.2222222222222
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HHHL","HL",50,66.6666666666667,NA,50.2222222222222
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HHLH","HH",50,66.6666666666667,NA,50.2941176470588
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HHLH","LH",15,60,NA,50.2941176470588
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HHLL","HH",50,66.6666666666667,NA,50.3125
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HHLL","LL",10,40,NA,50.3125
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HLHL","HL",30,40,NA,50.2564102564103
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HLLH","HL",50,66.6666666666667,NA,50.3571428571429
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HLLH","LH",20,80,NA,50.3571428571429
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HLLL","HL",50,66.6666666666667,NA,50.3846153846154
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"HLLL","LL",15,60,NA,50.3846153846154
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"LHLH","LH",20,80,NA,50.5882352941176
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"LHLL","LH",15,60,NA,50.6666666666667
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"LHLL","LL",15,60,NA,50.6666666666667
"R_2v0NCYNYB0wL5Sd","LL",33.18,4,2,2,6,2,"LLLL","LL",10,40,NA,50.7692307692308
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HHHH","HH",75,100,NA,50.1960784313725
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HHHL","HH",75,100,NA,56
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HHHL","HL",75,100,NA,44.4444444444444
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HHLH","HH",75,100,NA,73.5294117647059
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HHLH","LH",25,100,NA,27.0588235294118
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HHLL","HH",75,100,NA,68.75
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HHLL","LL",25,100,NA,31.875
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HLHL","HL",75,100,NA,50.2564102564103
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HLLH","HL",75,100,NA,71.4285714285714
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HLLH","LH",25,100,NA,29.2857142857143
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HLLL","HL",75,100,NA,76.9230769230769
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"HLLL","LL",25,100,NA,23.8461538461538
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"LHLH","LH",25,100,NA,50.5882352941176
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"LHLL","LH",25,100,NA,60
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"LHLL","LL",25,100,NA,41.3333333333333
"R_SGENkKD7HcjdsY1","LL",7.82,4,2,1,2,1,"LLLL","LL",25,100,NA,50.7692307692308
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HHHH","HH",20,26.6666666666667,NA,50.1960784313725
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HHHL","HH",20,26.6666666666667,NA,50.2222222222222
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HHHL","HL",20,26.6666666666667,NA,50.2222222222222
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HHLH","HH",10,13.3333333333333,NA,50.5882352941176
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HHLH","LH",10,40,NA,50
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HHLL","HH",20,26.6666666666667,NA,50.625
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HHLL","LL",20,80,NA,50
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HLHL","HL",10,13.3333333333333,NA,50.2564102564103
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HLLH","HL",10,13.3333333333333,NA,50.7142857142857
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HLLH","LH",10,40,NA,50
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HLLL","HL",10,13.3333333333333,NA,50.7692307692308
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"HLLL","LL",10,40,NA,50
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"LHLH","LH",10,40,NA,50.5882352941176
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"LHLL","LH",10,40,NA,50.6666666666667
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"LHLL","LL",10,40,NA,50.6666666666667
"R_54M96vpWvwz2vxD","LL",37.09,3,2,5,5,4,"LLLL","LL",10,40,NA,50.7692307692308
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HHHH","HH",75,100,NA,50.1960784313725
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HHHL","HH",75,100,NA,50.2222222222222
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HHHL","HL",75,100,NA,50.2222222222222
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HHLH","HH",75,100,NA,51.764705882353
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HHLH","LH",5,20,NA,48.8235294117647
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HHLL","HH",75,100,NA,50.625
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HHLL","LL",5,20,NA,50
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HLHL","HL",75,100,NA,50.2564102564103
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HLLH","HL",75,100,NA,57.1428571428571
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HLLH","LH",5,20,NA,43.5714285714286
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HLLL","HL",75,100,NA,61.5384615384615
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"HLLL","LL",5,20,NA,39.2307692307692
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"LHLH","LH",5,20,NA,50.5882352941176
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"LHLL","LH",5,20,NA,50.6666666666667
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"LHLL","LL",5,20,NA,50.6666666666667
"R_3rUsir0k4qtacTz","LL",23.84,2,2,3,5,3,"LLLL","LL",5,20,NA,50.7692307692308
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HHHH","HH",35,46.6666666666667,NA,50.1960784313725
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HHHL","HH",33,44,NA,50.2222222222222
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HHHL","HL",32,42.6666666666667,NA,50.2222222222222
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HHLH","HH",30,40,NA,50.5882352941176
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HHLH","LH",12,48,NA,50
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HHLL","HH",30,40,NA,50.625
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HHLL","LL",10,40,NA,50
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HLHL","HL",35,46.6666666666667,NA,50.2564102564103
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HLLH","HL",30,40,NA,50.7142857142857
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HLLH","LH",12,48,NA,50
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HLLL","HL",30,40,NA,50.7692307692308
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"HLLL","LL",10,40,NA,50
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"LHLH","LH",25,100,NA,50.5882352941176
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"LHLL","LH",22,88,NA,52
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"LHLL","LL",21,84,NA,49.3333333333333
"R_9vQ5xjeByKSJtbH","LL",34.88,5,1,1,7,1,"LLLL","LL",25,100,NA,50.7692307692308
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HHHH","HH",60,80,NA,50.1960784313725
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HHHL","HH",60,80,NA,44.4444444444444
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HHHL","HL",50,66.6666666666667,NA,56
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HHLH","HH",50,66.6666666666667,NA,26.4705882352941
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HHLH","LH",15,60,NA,74.1176470588235
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HHLL","HH",60,80,NA,75
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HHLL","LL",10,40,NA,25.625
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HLHL","HL",50,66.6666666666667,NA,50.2564102564103
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HLLH","HL",50,66.6666666666667,NA,67.8571428571429
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HLLH","LH",15,60,NA,32.8571428571429
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HLLL","HL",50,66.6666666666667,NA,27.6923076923077
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"HLLL","LL",15,60,NA,73.0769230769231
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"LHLH","LH",15,60,NA,50.5882352941176
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"LHLL","LH",15,60,NA,48
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"LHLL","LL",10,40,NA,53.3333333333333
"R_3EQ3AEgNtBFaMtX","LL",37.48,1,2,6,2,6,"LLLL","LL",10,40,NA,50.7692307692308
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HHHH","HH",25,33.3333333333333,NA,50.1960784313725
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HHHL","HH",25,33.3333333333333,NA,50.2222222222222
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HHHL","HL",25,33.3333333333333,NA,50.2222222222222
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HHLH","HH",25,33.3333333333333,NA,50
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HHLH","LH",5,20,NA,50.5882352941176
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HHLL","HH",25,33.3333333333333,NA,50
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HHLL","LL",5,20,NA,50.625
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HLHL","HL",25,33.3333333333333,NA,50.2564102564103
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HLLH","HL",25,33.3333333333333,NA,50
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HLLH","LH",5,20,NA,50.7142857142857
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HLLL","HL",25,33.3333333333333,NA,50
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"HLLL","LL",5,20,NA,50.7692307692308
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"LHLH","LH",5,20,NA,50.5882352941176
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"LHLL","LH",5,20,NA,50.6666666666667
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"LHLL","LL",5,20,NA,50.6666666666667
"R_2f2GpDRMyRmgXP8","LL",7.82,5,1,1,2,1,"LLLL","LL",5,20,NA,50.7692307692308
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HHHH","HH",10,13.3333333333333,NA,50.1960784313725
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HHHL","HH",10,13.3333333333333,NA,56.8888888888889
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HHHL","HL",10,13.3333333333333,NA,43.5555555555556
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HHLH","HH",10,13.3333333333333,NA,75.2941176470588
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HHLH","LH",5,20,NA,25.2941176470588
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HHLL","HH",10,13.3333333333333,NA,80
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HHLL","LL",5,20,NA,20.625
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HLHL","HL",10,13.3333333333333,NA,50.2564102564103
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HLLH","HL",10,13.3333333333333,NA,70
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HLLH","LH",5,20,NA,30.7142857142857
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HLLL","HL",10,13.3333333333333,NA,75.3846153846154
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"HLLL","LL",5,20,NA,25.3846153846154
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"LHLH","LH",10,40,NA,50.5882352941176
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"LHLL","LH",10,40,NA,57.3333333333333
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"LHLL","LL",10,40,NA,44
"R_wMqTGhVfEqLiB5n","LL",5.82,3,2,3,3,3,"LLLL","LL",5,20,NA,50.7692307692308
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HHHH","HH",75,100,NA,50.1960784313725
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HHHL","HH",75,100,NA,50.2222222222222
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HHHL","HL",75,100,NA,50.2222222222222
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HHLH","HH",75,100,NA,50.5882352941176
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HHLH","LH",25,100,NA,50
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HHLL","HH",75,100,NA,50.625
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HHLL","LL",25,100,NA,50
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HLHL","HL",75,100,NA,50.2564102564103
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HLLH","HL",75,100,NA,50.7142857142857
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HLLH","LH",25,100,NA,50
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HLLL","HL",75,100,NA,50.7692307692308
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"HLLL","LL",25,100,NA,50
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"LHLH","LH",25,100,NA,50.5882352941176
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"LHLL","LH",25,100,NA,50.6666666666667
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"LHLL","LL",25,100,NA,50.6666666666667
"R_bpX0v5sjbQIvwLn","LL",-7.82,4,1,4,4,5,"LLLL","LL",25,100,NA,50.7692307692308
"R_2Xh4jsfVh9DKzpm","LL",26.87,4,4,7,2,7,"HHHH","HH",20,26.6666666666667,NA,50.1960784313725
"R_2Xh4jsfVh9DKzpm","LL",26.87,4,4,7,2,7,"HHHL","HH",20,26.6666666666667,NA,50.2222222222222
"R_2Xh4jsfVh9DKzpm","LL",26.87,4,4,7,2,7,"HHHL","HL",10,13.3333333333333,NA,50.2222222222222
"R_2Xh4jsfVh9DKzpm","LL",26.87,4,4,7,2,7,"HHLH","HH",20,26.6666666666667,NA,50.2941176470588
"R_2Xh4jsfVh9DKzpm","LL",26.87,4,4,7,2,7,"HHLH","LH",10,40,NA,50.2941176470588
"R_2Xh4jsfVh9DKzpm","LL",26.87,4,4,7,2,7,"HHLL","HH",20,26.6666666666667,NA,50.3125
"R_2Xh4jsfVh9DKzpm","LL",26.87,4,4,7,2,7,"HHLL","LL",10,40,NA,50.3125
"R_2Xh4jsfVh9DKzpm","LL",26.87,4,4,7,2,7,"HLHL","HL",20,26.6666666666667,NA,50.2564102564103
