"pp","type","endowment","productivity","svo_angle","svo_category","svo_totalself","svo_totalother","pref_1","pref_2","pref_3","pref_4","coop_HH","coop_HL","coop_LH","coop_LL","belief_HH","belief_HL","belief_LH","belief_LL","create_types","create_types_MC","create_types_MC_other","create_pairs_HH","create_pairs_HL","create_pairs_LH","create_pairs_LL","create_pairs_MC","create_pairs_MC_other","fair_con_HHHH_HH","fair_con_HHHL_HH","fair_con_HHHL_HL","fair_con_HHLH_HH","fair_con_HHLH_LH","fair_con_HHLL_HH","fair_con_HHLL_LL","fair_con_HLHL_HL","fair_con_HLLH_HL","fair_con_HLLH_LH","fair_con_HLLL_HL","fair_con_HLLL_LL","fair_con_LHLH_LH","fair_con_LHLL_LH","fair_con_LHLL_LL","fair_con_LLLL_LL","faircoop_MC","faircoop_MC_other","fair_earn_HHHH_HH_1","fair_earn_HHHH_HH_2","fair_earn_HHHL_HH","fair_earn_HHHL_HL","fair_earn_HHLH_HH","fair_earn_HHLH_LH","fair_earn_HHLL_HH","fair_earn_HHLL_LL","fair_earn_HLHL_HL_1","fair_earn_HLHL_HL_2","fair_earn_HLLH_HL","fair_earn_HLLH_LH","fair_earn_HLLL_HL","fair_earn_HLLL_LL","fair_earn_LHLH_LH_1","fair_earn_LHLH_LH_2","fair_earn_LHLL_LH","fair_earn_LHLL_LL","fair_earn_LLLL_LL_1","fair_earn_LLLL_LL_2","fairearn_MC","fairearn_MC_other","inequality_beliefs1_1","inequality_beliefs1_2","inequality_beliefs1_3","inequality_beliefs1_4","inequality_beliefs2_1","inequality_beliefs2_2","inequality_beliefs2_3","inequality_beliefs2_4","inequality_beliefs2_5","inequality_attitudes_1","inequality_attitudes_2","gender","age","country","education","political_orientation","social_ideology","economic_ideology","fair_con_HHHH_HH_rel","fair_con_HHHL_HH_rel","fair_con_HHHL_HL_rel","fair_con_HHLH_HH_rel","fair_con_HHLH_LH_rel","fair_con_HHLL_HH_rel","fair_con_HHLL_LL_rel","fair_con_HLHL_HL_rel","fair_con_HLLH_HL_rel","fair_con_HLLH_LH_rel","fair_con_HLLL_HL_rel","fair_con_HLLL_LL_rel","fair_con_LHLH_LH_rel","fair_con_LHLL_LH_rel","fair_con_LHLL_LL_rel","fair_con_LLLL_LL_rel","fair_earn_HHHH_HH_rel","fair_earn_HHHL_HH_rel","fair_earn_HHHL_HL_rel","fair_earn_HHLH_HH_rel","fair_earn_HHLH_LH_rel","fair_earn_HHLL_HH_rel","fair_earn_HHLL_LL_rel","fair_earn_HLHL_HL_rel","fair_earn_HLLH_HL_rel","fair_earn_HLLH_LH_rel","fair_earn_HLLL_HL_rel","fair_earn_HLLL_LL_rel","fair_earn_LHLH_LH_rel","fair_earn_LHLL_LH_rel","fair_earn_LHLL_LL_rel","fair_earn_LLLL_LL_rel","inequality_beliefs1_1_num","inequality_beliefs1_2_num","inequality_beliefs1_3_num","inequality_beliefs1_4_num","inequality_beliefs2_1_num","inequality_beliefs2_2_num","inequality_beliefs2_3_num","inequality_beliefs2_4_num","inequality_beliefs2_5_num","inequality_attitudes_1_num","inequality_attitudes_2_num","merit","luck"
"R_20Nj0reRMf2gGys","LH",25,1.7,7.82,"Individualistic",1450,1090,"HH","HL","LH","LL",25,25,5,0,25,15,10,0,"HL-LH","Welfare","","HH","LL","HL","LH","Welfare","",75,50,75,50,25,25,25,75,25,25,25,0,25,25,25,25,"Welfare","",128,128,126,100,121,50,86,75,98,98,80,61,81,50,43,43,40,36,33,33,"Inequality","","strongly disagree","agree somewhat","disagree somewhat","neither agree
nor disagree","agree somewhat","neither agree
nor disagree","agree somewhat","strongly agree","strongly agree","strongly agree","agree somewhat","Female",29,"United Kingdom of Great Britain and Northern Ireland","Some college but no degree",4,5,4,100,66.6666666666667,100,66.6666666666667,100,33.3333333333333,100,100,33.3333333333333,100,33.3333333333333,0,100,100,100,100,50.1960784313725,56,44.4444444444444,71.1764705882353,29.4117647058824,53.75,46.875,50.2564102564103,57.1428571428571,43.5714285714286,62.3076923076923,38.4615384615385,50.5882352941176,53.3333333333333,48,50.7692307692308,1,4,2,3,4,3,4,5,5,5,4,1,4
"R_2cwk5vPzuQp24cL","LH",25,1.7,37.48,"Prosocial",1287,1232,"HH","LH","HL","LL",15,15,15,5,20,20,15,10,"HL-LH","Welfare","","HH","HL","LH","LL","Similarity","",70,15,15,20,15,20,15,50,10,10,15,15,24,10,10,20,"Welfare","",128,128,113,113,85.5,85.5,80.5,80.5,98,98,70.5,70.5,65.5,65.5,43,43,38,38,33,33,"Similarity","","agree somewhat","neither agree
nor disagree","disagree somewhat","disagree somewhat","agree somewhat","agree somewhat","strongly agree","agree somewhat","disagree somewhat","disagree somewhat","neither agree
nor disagree","Male",39,"United States of America","Bachelor's degree in college (4-year)",6,6,2,93.3333333333333,20,20,26.6666666666667,60,26.6666666666667,60,66.6666666666667,13.3333333333333,40,20,60,96,40,40,80,50.1960784313725,50.2222222222222,50.2222222222222,50.2941176470588,50.2941176470588,50.3125,50.3125,50.2564102564103,50.3571428571429,50.3571428571429,50.3846153846154,50.3846153846154,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,4,3,2,2,4,4,5,4,2,2,3,4,3
"R_2vjFkwPkUuCcnn1","LH",25,1.7,34.88,"Prosocial",1310,1223,"HH","HL","LH","LL",25,25,25,25,75,75,25,25,"HL-LH","Inequality","","LL","LH","HH","HL","Inequality","",75,75,75,75,25,75,25,75,75,25,75,25,25,25,25,25,"Inequality","",128,128,128,98,128,43,128,33,98,98,98,43,98,33,43,43,33,43,33,33,"Other","each person gets what they put in","disagree somewhat","agree somewhat","disagree somewhat","agree somewhat","strongly agree","agree somewhat","agree somewhat","strongly agree","strongly agree","strongly agree","strongly agree","Male",26,"United States of America","Bachelor's degree in college (4-year)",4,4,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50.1960784313725,56.8888888888889,43.5555555555556,75.2941176470588,25.2941176470588,80,20.625,50.2564102564103,70,30.7142857142857,75.3846153846154,25.3846153846154,50.5882352941176,44,57.3333333333333,50.7692307692308,2,4,2,4,5,4,4,5,5,5,5,2,4
"R_30eCvEqkTPSRVcy","LL",25,1.3,27.79,"Prosocial",1322,1176,"HH","HL","LH","LL",10,10,15,15,40,25,15,10,"HL-LH","Welfare","","LL","LH","HL","HH","Welfare","",50,50,50,50,10,50,10,50,50,10,50,10,10,10,10,10,"Welfare","",128,128,113,113,100,71,90,71,98,98,81,60,65,66,43,43,38,38,33,33,"Welfare","","disagree somewhat","agree somewhat","disagree somewhat","neither agree
nor disagree","agree somewhat","agree somewhat","agree somewhat","agree somewhat","neither agree
nor disagree","agree somewhat","agree somewhat","Female",39,"United Kingdom of Great Britain and Northern Ireland","Master's degree",4,4,3,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,40,66.6666666666667,40,66.6666666666667,66.6666666666667,40,66.6666666666667,40,40,40,40,40,50.1960784313725,50.2222222222222,50.2222222222222,58.8235294117647,41.7647058823529,56.25,44.375,50.2564102564103,57.8571428571429,42.8571428571429,50,50.7692307692308,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,4,2,3,4,4,4,4,3,4,4,2,4
"R_6l2VLWSl4OxQZk5","LL",25,1.3,12.82,"Individualistic",1426,1116,"HH","HL","LH","LL",25,25,25,25,50,50,20,25,"HL-LH","Inequality","","LL","LH","HL","HH","Welfare","",75,75,75,75,25,75,25,75,75,25,75,25,25,25,25,25,"Welfare","",128,128,113,113,86,85,81,80,98,98,71,70,66,65,43,43,38,38,33,33,"Similarity","","disagree somewhat","disagree somewhat","strongly disagree","strongly agree","agree somewhat","strongly disagree","agree somewhat","agree somewhat","neither agree
nor disagree","strongly agree","strongly agree","Female",46,"United States of America","Some college but no degree",5,6,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,2,1,5,4,1,4,4,3,5,5,2,2
"R_2VC8zHfXIGv3coE","LL",25,1.3,29.43,"Prosocial",1399,1184,"HH","HL","LH","LL",25,25,25,25,25,25,25,0,"HL-LH","Inequality","","HH","HL","LH","LL","Welfare","",25,25,25,25,25,25,25,50,25,25,25,25,25,25,25,25,"Other","I based my answers with what I would choose if i was that type.",128,128,113,113,86,85,81,80,98,98,71,70,66,65,43,43,39,37,33,33,"Similarity","","strongly agree","disagree somewhat","neither agree
nor disagree","agree somewhat","strongly agree","strongly agree","strongly agree","agree somewhat","strongly disagree","strongly disagree","strongly disagree","Male",23,"United Kingdom of Great Britain and Northern Ireland","Some college but no degree",5,5,4,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,100,33.3333333333333,100,66.6666666666667,33.3333333333333,100,33.3333333333333,100,100,100,100,100,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,52,49.3333333333333,50.7692307692308,5,2,3,4,5,5,5,4,1,1,1,5,2
"R_3pfoj5kAjAMLTGl","LL",25,1.3,37.48,"Prosocial",1281,1233,"HH","HL","LH","LL",20,0,0,25,20,20,0,25,"HL-LH","Welfare","","HH","HL","LH","LL","Similarity","",75,75,75,50,0,50,0,75,50,0,50,0,25,0,0,25,"Welfare","",128,128,113,113,85.5,85.5,80.5,80.5,98,98,70.5,70.5,65.5,65.5,43,43,38,38,33,33,"Similarity","","strongly disagree","agree somewhat","strongly disagree","neither agree
nor disagree","neither agree
nor disagree","disagree somewhat","strongly disagree","strongly agree","disagree somewhat","agree somewhat","neither agree
nor disagree","Female",33,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",3,4,4,100,100,100,66.6666666666667,0,66.6666666666667,0,100,66.6666666666667,0,66.6666666666667,0,100,0,0,100,50.1960784313725,50.2222222222222,50.2222222222222,50.2941176470588,50.2941176470588,50.3125,50.3125,50.2564102564103,50.3571428571429,50.3571428571429,50.3846153846154,50.3846153846154,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,4,1,3,3,2,1,5,2,4,3,1,4
"R_2P7Pf7cFG2UtbPE","LL",25,1.3,15.86,"Individualistic",1263,1146,"HH","HL","LH","LL",5,10,5,5,25,20,5,0,"HL-LH","Welfare","","LH","LL","HH","HL","Welfare","",10,30,25,25,5,30,5,25,25,5,25,5,5,10,5,5,"Welfare","",128,128,106,120,71,100,46,115,98,98,41,100,31,100,48,38,46,30,33,33,"Welfare","","disagree somewhat","agree somewhat","strongly disagree","neither agree
nor disagree","agree somewhat","neither agree
nor disagree","agree somewhat","strongly agree","agree somewhat","strongly agree","strongly agree","Male",30,"United States of America","Bachelor's degree in college (4-year)",1,1,4,13.3333333333333,40,33.3333333333333,33.3333333333333,20,40,20,33.3333333333333,33.3333333333333,20,33.3333333333333,20,20,40,20,20,50.1960784313725,47.1111111111111,53.3333333333333,41.7647058823529,58.8235294117647,28.75,71.875,50.2564102564103,29.2857142857143,71.4285714285714,23.8461538461538,76.9230769230769,56.4705882352941,61.3333333333333,40,50.7692307692308,2,4,1,3,4,3,4,5,4,5,5,2,4
"R_3IS2dN69UOoB7SJ","LL",25,1.3,7.82,"Individualistic",1455,1075,"HH","LH","HL","LL",5,5,5,5,25,25,5,5,"HL-LH","Inequality","","HH","HL","LH","LL","Similarity","",25,25,20,25,5,25,3,25,30,7,20,4,10,20,20,7,"Inequality","",128,128,113,113,86,85,81,80,98,98,71,70,66,65,43,43,38,38,33,33,"Similarity","","agree somewhat","neither agree
nor disagree","neither agree
nor disagree","agree somewhat","disagree somewhat","strongly agree","strongly agree","neither agree
nor disagree","neither agree
nor disagree","agree somewhat","agree somewhat","Male",23,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",4,4,4,33.3333333333333,33.3333333333333,26.6666666666667,33.3333333333333,20,33.3333333333333,12,33.3333333333333,40,28,26.6666666666667,16,40,80,80,28,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,4,3,3,4,2,5,5,3,3,4,4,4,3
"R_3njzRbLzOoS3nPF","LL",25,1.3,-7.82,"Individualistic",1455,1005,"HH","HL","LH","LL",6,7,5,5,10,10,5,5,"HL-LH","Inequality","","LL","HL","LH","HH","Similarity","",75,74,74,1,1,1,1,74,1,1,1,1,24,1,20,1,"Inequality","",128,128,113,113,85,86,80,81,98,98,70,71,65.5,65.5,43,43,38,38,33,33,"Similarity","","strongly disagree","agree somewhat","strongly disagree","disagree somewhat","disagree somewhat","disagree somewhat","agree somewhat","agree somewhat","disagree somewhat","agree somewhat","agree somewhat","Male",49,"United States of America","Bachelor's degree in college (4-year)",2,2,3,100,98.6666666666667,98.6666666666667,1.33333333333333,4,1.33333333333333,4,98.6666666666667,1.33333333333333,4,1.33333333333333,4,96,4,80,4,50.1960784313725,50.2222222222222,50.2222222222222,50,50.5882352941176,50,50.625,50.2564102564103,50,50.7142857142857,50.3846153846154,50.3846153846154,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,4,1,2,2,2,4,4,2,4,4,1,4
"R_2QzE4ELjH7u5r5a","LL",25,1.3,7.82,"Individualistic",1455,1075,"HH","HL","LH","LL",0,0,0,0,0,0,0,0,"HH-LL","Random","","LL","LH","HL","HH","Random","",75,75,75,75,25,75,0,75,75,25,75,0,25,25,0,0,"Welfare","",128,128,113,113,85,86,0,161,98,98,70,71,0,131,43,43,0,76,33,33,"Other","Selfishness","disagree somewhat","agree somewhat","strongly disagree","strongly disagree","neither agree
nor disagree","neither agree
nor disagree","neither agree
nor disagree","strongly agree","agree somewhat","neither agree
nor disagree","disagree somewhat","I prefer not to say",29,"United Kingdom of Great Britain and Northern Ireland","Master's degree",5,5,4,100,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,50.1960784313725,50.2222222222222,50.2222222222222,50,50.5882352941176,0,100.625,50.2564102564103,50,50.7142857142857,0,100.769230769231,50.5882352941176,0,101.333333333333,50.7692307692308,2,4,1,1,3,3,3,5,4,3,2,2,4
"R_8le7WceAWCkqPDj","LL",25,1.3,7.82,"Individualistic",1455,1075,"HH","LH","HL","LL",0,0,0,0,30,25,10,10,"HH-LL","Welfare","","LH","LL","HL","HH","Welfare","",75,30,20,30,0,20,0,0,0,0,0,0,25,0,0,0,"Other","Managing risk",128,128,113,113,85.5,85.5,80.5,80.5,98,98,70.5,70.5,65.5,65.5,43,43,38,38,33,33,"Similarity","","disagree somewhat","strongly agree","strongly disagree","strongly disagree","agree somewhat","strongly disagree","strongly disagree","strongly agree","agree somewhat","strongly agree","strongly agree","Male",20,"United Kingdom of Great Britain and Northern Ireland","High school graduate (high school diploma or equivalent including GED)",5,4,5,100,40,26.6666666666667,40,0,26.6666666666667,0,0,0,0,0,0,100,0,0,0,50.1960784313725,50.2222222222222,50.2222222222222,50.2941176470588,50.2941176470588,50.3125,50.3125,50.2564102564103,50.3571428571429,50.3571428571429,50.3846153846154,50.3846153846154,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,5,1,1,4,1,1,5,4,5,5,2,5
"R_1gqMmwz11kNJGde","LL",25,1.3,37.48,"Prosocial",1281,1233,"LL","LH","HL","HH",10,10,10,10,30,30,10,10,"HH-LL","Similarity","","HH","HL","LH","LL","Similarity","",30,30,30,30,10,30,10,30,30,10,30,10,10,10,10,10,"Similarity","",128,128,113,113,100,71,100,61,98,98,81,60,81,50,43,43,38,38,33,33,"Similarity","","strongly disagree","strongly agree","strongly disagree","neither agree
nor disagree","strongly agree","strongly disagree","agree somewhat","strongly agree","neither agree
nor disagree","strongly agree","strongly agree","Female",37,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",3,3,3,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50.1960784313725,50.2222222222222,50.2222222222222,58.8235294117647,41.7647058823529,62.5,38.125,50.2564102564103,57.8571428571429,42.8571428571429,62.3076923076923,38.4615384615385,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,5,1,3,5,1,4,5,3,5,5,1,5
"R_R3LMFEGWHEke3Rf","LL",25,1.3,37.48,"Prosocial",1346,1181,"HH","LH","HL","LL",25,25,25,25,25,50,15,25,"HL-LH","Other","I put the higher income on a lower multiplier to balance out the probability to them contributing more to the overall end profit","LL","LH","HL","HH","Other","Balancing out the higher multiplyers with the lower incomes to keep things more balance so both can equally contribute without feeling theyre losing out to the other person",75,40,50,50,25,50,25,75,50,25,50,25,25,20,25,25,"Other","I tried to reduce the inequality for the overall outcome",128,128,126,100,111,60,111,50,98,98,96,45,91,40,43,43,38,38,33,33,"Other","More equal but higher contribution towards the higher input","strongly disagree","agree somewhat","strongly disagree","strongly agree","agree somewhat","disagree somewhat","disagree somewhat","strongly agree","agree somewhat","strongly agree","strongly agree","Female",29,"United Kingdom of Great Britain and Northern Ireland","Some college but no degree",3,3,2,100,53.3333333333333,66.6666666666667,66.6666666666667,100,66.6666666666667,100,100,66.6666666666667,100,66.6666666666667,100,100,80,100,100,50.1960784313725,56,44.4444444444444,65.2941176470588,35.2941176470588,69.375,31.25,50.2564102564103,68.5714285714286,32.1428571428571,70,30.7692307692308,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,4,1,5,4,2,2,5,4,5,5,1,4
"R_3JyMooWpeZZ3hKi","LL",25,1.3,34.88,"Prosocial",1295,1225,"LH","LL","HL","HH",25,25,25,25,50,50,25,25,"HH-LL","Similarity","","HH","HL","LH","LL","Similarity","",75,75,75,75,25,75,25,75,75,25,75,25,25,25,25,25,"Welfare","",128,128,113,113,85.5,85.5,80.5,80.5,98,98,70.5,70.5,65.5,65.5,43,43,38,38,33,33,"Welfare","","strongly disagree","agree somewhat","strongly disagree","neither agree
nor disagree","disagree somewhat","neither agree
nor disagree","agree somewhat","agree somewhat","strongly disagree","agree somewhat","strongly agree","Female",42,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",2,2,2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50.1960784313725,50.2222222222222,50.2222222222222,50.2941176470588,50.2941176470588,50.3125,50.3125,50.2564102564103,50.3571428571429,50.3571428571429,50.3846153846154,50.3846153846154,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,4,1,3,2,3,4,4,1,4,5,1,4
"R_1dBrDMjRdA7lm2W","LL",25,1.3,7.82,"Individualistic",1455,1075,"HH","HL","LH","LL",25,25,25,25,50,50,25,25,"HH-LL","Welfare","","HH","HL","LH","LL","Welfare","",75,75,75,75,25,75,25,75,75,25,75,25,25,25,25,25,"Welfare","",128,128,120,106,100,71,105,56,98,98,70,71,90,41,43,43,38,38,33,33,"Welfare","","strongly disagree","strongly agree","disagree somewhat","neither agree
nor disagree","disagree somewhat","strongly disagree","strongly disagree","strongly agree","strongly disagree","strongly agree","strongly agree","Male",31,"United Kingdom of Great Britain and Northern Ireland","High school graduate (high school diploma or equivalent including GED)",3,2,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50.1960784313725,53.3333333333333,47.1111111111111,58.8235294117647,41.7647058823529,65.625,35,50.2564102564103,50,50.7142857142857,69.2307692307692,31.5384615384615,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,1,5,2,3,2,1,1,5,1,5,5,1,5
"R_3MSRNJbwJHZB0xJ","LL",25,1.3,34.88,"Prosocial",1291,1221,"LH","HL","HH","LL",15,15,10,15,35,35,10,15,"HL-LH","Random","","LL","HH","HL","LH","Random","",75,35,35,35,15,35,15,35,35,15,35,15,15,25,25,25,"Random","",135,121,113,113,80,91,81,80,98,98,71,70,66,65,43,43,41,35,33,33,"Random","","strongly disagree","strongly agree","disagree somewhat","disagree somewhat","agree somewhat","strongly disagree","neither agree
nor disagree","agree somewhat","neither agree
nor disagree","strongly agree","strongly agree","Female",43,"United States of America","Associate degree in college (2-year)",4,4,4,100,46.6666666666667,46.6666666666667,46.6666666666667,60,46.6666666666667,60,46.6666666666667,46.6666666666667,60,46.6666666666667,60,60,100,100,100,52.9411764705882,50.2222222222222,50.2222222222222,47.0588235294118,53.5294117647059,50.625,50,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,54.6666666666667,46.6666666666667,50.7692307692308,1,5,2,2,4,1,3,4,3,5,5,1,5
"R_26a3WArEMtfRMtb","LL",25,1.3,34.88,"Prosocial",1292,1211,"HH","HL","LH","LL",15,20,10,15,20,50,10,15,"HL-LH","Inequality","","LL","LH","HH","HL","Inequality","",30,50,30,25,15,50,15,25,30,15,50,15,15,15,10,10,"Inequality","",128,128,113,113,85.5,85.5,80.5,80.5,98,98,70.5,70.5,65.5,65.5,43,43,38,38,33,33,"Welfare","","neither agree
nor disagree","agree somewhat","agree somewhat","neither agree
nor disagree","agree somewhat","neither agree
nor disagree","agree somewhat","agree somewhat","neither agree
nor disagree","agree somewhat","agree somewhat","Female",33,"United Kingdom of Great Britain and Northern Ireland","Some college but no degree",4,4,4,40,66.6666666666667,40,33.3333333333333,60,66.6666666666667,60,33.3333333333333,40,60,66.6666666666667,60,60,60,40,40,50.1960784313725,50.2222222222222,50.2222222222222,50.2941176470588,50.2941176470588,50.3125,50.3125,50.2564102564103,50.3571428571429,50.3571428571429,50.3846153846154,50.3846153846154,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,3,4,4,3,4,3,4,4,3,4,4,3,4
"R_33syHYcYnq8noSF","LL",25,1.3,32.56,"Prosocial",1290,1214,"HH","HL","LH","LL",10,10,5,5,15,15,10,5,"HL-LH","Random","","LL","LH","HL","HH","Welfare","",25,25,25,25,8,25,8,25,25,8,7,25,8,8,7,7,"Welfare","",128,128,113,113,86,85,81,80,98,98,71,70,66,65,43,43,38,38,33,33,"Similarity","","disagree somewhat","agree somewhat","disagree somewhat","neither agree
nor disagree","neither agree
nor disagree","disagree somewhat","neither agree
nor disagree","agree somewhat","neither agree
nor disagree","agree somewhat","agree somewhat","Female",31,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",2,2,5,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,32,33.3333333333333,32,33.3333333333333,33.3333333333333,32,9.33333333333333,100,32,32,28,28,50.1960784313725,50.2222222222222,50.2222222222222,50.5882352941176,50,50.625,50,50.2564102564103,50.7142857142857,50,50.7692307692308,50,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,4,2,3,3,2,3,4,3,4,4,2,4
"R_3irNncOMugnwuTi","LL",25,1.3,32.16,"Prosocial",1332,1177,"LH","LL","HH","HL",5,5,10,10,20,20,10,10,"HH-LL","Random","","LL","HH","LH","HL","Random","",30,30,20,20,10,30,10,20,20,10,20,10,10,10,10,10,"Random","",128,128,113,113,85,86,81,80,98,98,70,71,65,66,43,43,38,38,33,33,"Random","","neither agree
nor disagree","neither agree
nor disagree","disagree somewhat","neither agree
nor disagree","agree somewhat","disagree somewhat","agree somewhat","agree somewhat","agree somewhat","agree somewhat","strongly agree","Female",42,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",3,4,4,40,40,26.6666666666667,26.6666666666667,40,40,40,26.6666666666667,26.6666666666667,40,26.6666666666667,40,40,40,40,40,50.1960784313725,50.2222222222222,50.2222222222222,50,50.5882352941176,50.625,50,50.2564102564103,50,50.7142857142857,50,50.7692307692308,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,3,3,2,3,4,2,4,4,4,4,5,3,3
"R_3hoa8kNFZWBUkr3","LL",25,1.3,32.16,"Prosocial",1292,1214,"HH","HL","LH","LL",15,15,15,15,45,35,10,10,"HH-LL","Similarity","","LL","LH","HH","HL","Inequality","",50,50,50,50,10,50,10,50,50,10,50,10,10,10,10,10,"Inequality","",128,128,113,113,100,71,90,71,98,98,80,61,70,61,43,43,38,38,33,33,"Inequality","","disagree somewhat","neither agree
nor disagree","neither agree
nor disagree","strongly disagree","strongly agree","disagree somewhat","disagree somewhat","strongly agree","neither agree
nor disagree","agree somewhat","strongly agree","Male",49,"United Kingdom of Great Britain and Northern Ireland","Bachelor's degree in college (4-year)",2,2,2,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,40,66.6666666666667,40,66.6666666666667,66.6666666666667,40,66.6666666666667,40,40,40,40,40,50.1960784313725,50.2222222222222,50.2222222222222,58.8235294117647,41.7647058823529,56.25,44.375,50.2564102564103,57.1428571428571,43.5714285714286,53.8461538461538,46.9230769230769,50.5882352941176,50.6666666666667,50.6666666666667,50.7692307692308,2,3,3,1,5,2,2,5,3,4,5,2,3
